B_T,M_muB_per_Yb,M_err_muB_per_Yb,T_sample_K,moment_column,mass_mg,source_file
9.37958,1.76007,0.000164043,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.38694,1.76047,0.000184068,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.39359,1.76041,0.00016147,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.4006,1.76079,0.000151188,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.40762,1.76097,0.000139124,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.41534,1.76117,0.000118809,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.42235,1.76136,0.000189757,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.42937,1.76158,0.000141839,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.43598,1.76171,0.000167454,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.44228,1.76188,0.000154229,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.44927,1.7622,0.000137145,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.45626,1.76238,0.000159689,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.46466,1.76249,0.000174981,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.47201,1.7628,0.000210662,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.47868,1.76299,0.000157043,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.485,1.76337,0.000180299,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.49236,1.76352,0.000153827,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.49902,1.76391,0.000158085,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.50638,1.764,0.000178952,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.51269,1.76406,9.58461e-05,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.51971,1.76432,0.000162228,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.52675,1.76435,0.00013473,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.53377,1.76463,0.000145787,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.54077,1.76491,0.000178871,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.54849,1.76508,0.0001496,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.55514,1.76531,0.000137753,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.56283,1.76554,0.000178803,2.5005,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.56913,1.76585,0.000174432,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.57682,1.76584,0.000104464,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.58278,1.76604,0.000200929,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.5898,1.76629,0.000148678,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.59717,1.76636,0.000176346,2.4983,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.60488,1.76681,0.000161104,2.4961,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.61083,1.76698,0.000158412,2.4945,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.61854,1.76702,0.000172377,2.4953,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.6252,1.76723,0.000181121,2.4971,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.63185,1.76735,0.000175965,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.63923,1.76766,0.0001656,2.5017,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.64626,1.76777,0.000206071,2.5041,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.65292,1.76787,0.000138172,2.5048,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.65958,1.76803,0.000157191,2.5051,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.66765,1.7683,0.000166045,2.5047,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.67536,1.76845,0.000191711,2.5030,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.68166,1.76857,0.000161765,2.5022,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.68796,1.76873,0.000137205,2.5017,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.69462,1.76916,0.000171271,2.5009,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.70199,1.76925,0.000148633,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.71005,1.76943,0.000184622,2.4993,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.716,1.76983,0.000177789,2.4993,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.72302,1.76998,0.000112432,2.4993,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.73006,1.77002,0.000150608,2.4991,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.73776,1.77025,0.000174995,2.4992,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.7437,1.77048,0.000140649,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.75175,1.77061,0.000155289,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.75842,1.77073,0.000144348,2.4994,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.76616,1.77088,0.000137193,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.77247,1.77102,0.000128849,2.4992,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.77875,1.77132,0.000196008,2.4992,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.7861,1.77143,0.000179829,2.4993,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.79379,1.77162,0.000174805,2.4993,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.80043,1.77168,0.000184144,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.80675,1.77171,0.000176221,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.81447,1.77206,0.000187764,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.82076,1.77223,0.000204545,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.82847,1.77231,0.000146569,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.83478,1.77261,0.000162053,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.84181,1.77283,0.000191249,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.84884,1.77288,0.000150231,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.85653,1.77293,0.000158702,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.86283,1.77331,0.000175473,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.87229,1.77335,0.000159488,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.8772,1.77361,0.000190848,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.88387,1.77363,0.000174367,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.89158,1.77393,0.000178186,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.89791,1.77412,0.000123387,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.90596,1.77418,0.00019111,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.91192,1.77409,0.000151959,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.92,1.77418,0.000210007,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.92596,1.77423,0.000151745,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.93331,1.77431,0.000167099,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.93997,1.77462,0.000168395,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.94769,1.77468,0.000176452,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.95435,1.7748,0.000178086,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.96169,1.77511,0.000142086,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.96799,1.7753,0.000196979,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.975,1.77542,0.000159344,2.5014,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.98202,1.77555,0.00015787,2.5030,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.98968,1.77573,0.000171734,2.5054,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.9958,1.7758,0.000167441,2.5045,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.99997,1.77606,0.000168579,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
9.99994,1.77592,0.00011368,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0008,1.77575,0.000172099,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0043,1.77592,0.000201173,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0086,1.77596,0.000157068,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0131,1.77638,0.000133113,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0172,1.77646,0.000174102,2.5009,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0223,1.77652,0.00014329,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0264,1.77662,0.000164096,2.4981,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0312,1.7769,0.000179543,2.4950,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0353,1.77687,0.000179141,2.4943,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0403,1.77705,0.000115227,2.4949,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0442,1.77715,0.000180334,2.4974,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0492,1.77728,0.000166879,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0535,1.77725,0.000168393,2.5026,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0583,1.77738,0.000126885,2.5047,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0626,1.77737,0.00014517,2.5054,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0669,1.77759,0.000153583,2.5050,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0719,1.77758,0.000152372,2.5042,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.077,1.77769,0.000202688,2.5025,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0815,1.77798,0.000145911,2.5014,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0854,1.77815,0.000192167,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0899,1.7781,0.000144743,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0945,1.77836,0.000202412,2.4990,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.0995,1.7784,0.000153687,2.4988,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1042,1.77851,0.000203072,2.4990,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1086,1.77862,0.000142986,2.4989,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1125,1.77862,0.00019019,2.4990,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1173,1.77883,0.000212286,2.4992,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1218,1.77905,0.000131975,2.4993,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1271,1.77897,0.000170173,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1309,1.77913,0.000162471,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1361,1.77926,0.0001388,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.14,1.77935,0.00012862,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.145,1.77951,0.000160327,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1491,1.77966,0.000175193,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1546,1.77968,0.000147776,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1585,1.77981,0.000145325,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1628,1.77999,0.000160989,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1671,1.78006,0.000150317,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1721,1.78016,0.0001439,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1765,1.78024,0.000217023,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.181,1.78022,0.000140906,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1858,1.78055,0.000168027,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1901,1.78047,0.000128697,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1947,1.78066,0.000153703,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.1997,1.78077,0.000148958,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.204,1.78087,0.000181931,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2082,1.781,0.00016432,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2134,1.78099,0.000183948,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.218,1.78113,0.000175855,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2223,1.7813,0.000161911,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2264,1.78139,0.000198523,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2317,1.78151,0.000150445,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2358,1.78165,0.000185312,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2403,1.78164,0.000186286,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2449,1.78178,0.000195645,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2494,1.78197,0.00011035,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2549,1.78209,0.000194106,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2586,1.7821,0.000163896,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2631,1.78232,0.000164985,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2677,1.78224,0.000132293,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2729,1.78236,0.000158601,2.5037,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.277,1.78242,0.000159972,2.5051,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2818,1.78259,0.000162381,2.5051,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2861,1.78266,0.000175482,2.5033,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2902,1.78279,0.000157081,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.2948,1.78283,0.000167464,2.4987,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3001,1.78321,0.000176744,2.4969,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3048,1.7831,0.000150933,2.4954,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3089,1.78323,0.000148034,2.4953,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3137,1.78326,0.000147931,2.4958,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3178,1.78345,0.000199086,2.4965,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3221,1.78359,0.000136867,2.4977,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3266,1.78371,0.000182124,2.4985,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3316,1.78363,0.000149134,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3357,1.7837,0.000175462,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3403,1.78386,0.000111388,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3449,1.78398,0.000152639,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3499,1.78405,0.00015348,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3542,1.78425,0.000192412,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3592,1.78429,0.000128186,2.5008,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3631,1.78446,0.000167701,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3686,1.78462,0.000190626,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3725,1.78455,0.000161595,2.5010,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.377,1.78474,0.000186587,2.5007,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3816,1.78484,0.000172921,2.5006,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3868,1.78482,0.000188042,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3909,1.78508,0.000128846,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3957,1.78504,0.000182732,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.3998,1.7852,0.000159011,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4048,1.78525,0.000183458,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4091,1.78549,0.000172556,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4132,1.78549,0.000200514,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4178,1.7856,0.000160262,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4223,1.78566,0.000161589,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4266,1.78584,0.000166961,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4316,1.786,0.000217406,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4369,1.78589,0.000175463,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4405,1.78616,0.000152877,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.446,1.78624,0.00013494,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4503,1.78628,0.000180644,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4542,1.78633,0.000162279,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4594,1.78643,0.00015774,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4633,1.78662,0.000170775,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4685,1.78667,0.000143626,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4724,1.78691,0.000198373,2.5004,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4779,1.78659,0.000147077,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4817,1.78635,0.000211046,2.5001,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.487,1.78655,0.000136136,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4911,1.7867,0.00017566,2.4998,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.4959,1.78699,0.000164214,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5,1.7869,0.000134673,2.5000,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5048,1.78691,0.000166238,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5096,1.78699,0.000224978,2.5002,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5137,1.78709,0.000172684,2.4993,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5187,1.78736,0.000174828,2.4969,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.523,1.78736,9.76436e-05,2.4940,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5271,1.78742,0.0001615,2.4943,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5323,1.78754,0.000173163,2.4977,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5362,1.78751,0.000159835,2.4999,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5412,1.78763,0.000179973,2.5021,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5453,1.78773,0.000146947,2.5033,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5503,1.7879,0.000163654,2.5049,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5542,1.78803,0.00021787,2.5048,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5601,1.78811,0.000200413,2.5037,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5636,1.78804,0.000181553,2.5028,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5686,1.78824,0.000111827,2.5019,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5736,1.7883,0.000139273,2.5011,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5772,1.78835,0.000190946,2.5003,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.582,1.78845,0.000186673,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5866,1.78852,0.000175162,2.4995,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5913,1.78847,0.000177504,2.4992,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.5955,1.78901,0.000201266,2.4992,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6005,1.78926,0.000166548,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6043,1.78932,0.000171715,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6098,1.78946,0.000131891,2.4996,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6139,1.7896,0.000173371,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
10.6182,1.78976,0.000140162,2.4997,Moment (emu),4.81,YZGO_BparaC_4.81MG_2.5K_06242026.DAT
