# Intensity Error [H,-0.5H,0] DeltaE [0,K,0] [0,0,L]
#  shape: 134x58x1x1
5.538253e-04 1.180775e-04 -8.000314e-03 1.975000e+00 5.000000e-01 0.000000e+00
2.512003e-04 7.943784e-05 -8.000314e-03 2.025000e+00 5.000000e-01 0.000000e+00
4.935904e-04 1.103727e-04 -8.000314e-03 2.075000e+00 5.000000e-01 0.000000e+00
6.792741e-04 1.283720e-04 -8.000314e-03 2.125000e+00 5.000000e-01 0.000000e+00
3.824323e-04 9.561033e-05 -8.000314e-03 2.175000e+00 5.000000e-01 0.000000e+00
5.540380e-04 1.130947e-04 -8.000314e-03 2.225000e+00 5.000000e-01 0.000000e+00
5.813567e-04 1.140158e-04 -8.000314e-03 2.275000e+00 5.000000e-01 0.000000e+00
5.202227e-04 1.061929e-04 -8.000314e-03 2.325000e+00 5.000000e-01 0.000000e+00
6.428064e-04 1.173629e-04 -8.000314e-03 2.375000e+00 5.000000e-01 0.000000e+00
6.718039e-04 1.187631e-04 -8.000314e-03 2.425000e+00 5.000000e-01 0.000000e+00
6.923689e-04 1.187444e-04 -8.000314e-03 2.475000e+00 5.000000e-01 0.000000e+00
4.711834e-04 9.618339e-05 -8.000314e-03 2.525000e+00 5.000000e-01 0.000000e+00
5.765480e-04 1.052685e-04 -8.000314e-03 2.575000e+00 5.000000e-01 0.000000e+00
5.480637e-04 1.000674e-04 -8.000314e-03 2.625000e+00 5.000000e-01 0.000000e+00
2.768909e-04 6.922523e-05 -8.000314e-03 2.675000e+00 5.000000e-01 0.000000e+00
7.272204e-04 1.072283e-04 -8.000314e-03 2.725000e+00 5.000000e-01 0.000000e+00
7.175881e-04 1.014901e-04 -8.000314e-03 2.775000e+00 5.000000e-01 0.000000e+00
9.392921e-04 1.092014e-04 -8.000314e-03 2.825000e+00 5.000000e-01 0.000000e+00
1.102313e-03 1.137095e-04 -8.000314e-03 2.875000e+00 5.000000e-01 0.000000e+00
4.328647e-01 3.776204e-03 1.999676e-03 2.500000e-02 5.000000e-01 0.000000e+00
8.386383e-02 1.679969e-03 1.999676e-03 7.500000e-02 5.000000e-01 0.000000e+00
9.925509e-03 5.711502e-04 1.999676e-03 1.250000e-01 5.000000e-01 0.000000e+00
1.142492e-02 6.308370e-04 1.999676e-03 1.750000e-01 5.000000e-01 0.000000e+00
9.627884e-03 5.774431e-04 1.999676e-03 2.250000e-01 5.000000e-01 0.000000e+00
1.001451e-02 6.006316e-04 1.999676e-03 2.750000e-01 5.000000e-01 0.000000e+00
6.707950e-03 5.027836e-04 1.999676e-03 3.250000e-01 5.000000e-01 0.000000e+00
5.353204e-03 4.524294e-04 1.999676e-03 3.750000e-01 5.000000e-01 0.000000e+00
9.500765e-03 6.210860e-04 1.999676e-03 4.250000e-01 5.000000e-01 0.000000e+00
5.198933e-03 4.706907e-04 1.999676e-03 4.750000e-01 5.000000e-01 0.000000e+00
7.048683e-03 5.504114e-04 1.999676e-03 5.250000e-01 5.000000e-01 0.000000e+00
6.063593e-03 5.318140e-04 1.999676e-03 5.750000e-01 5.000000e-01 0.000000e+00
6.479245e-03 5.437282e-04 1.999676e-03 6.250000e-01 5.000000e-01 0.000000e+00
5.317113e-03 4.936831e-04 1.999676e-03 6.750000e-01 5.000000e-01 0.000000e+00
6.510733e-03 5.463703e-04 1.999676e-03 7.250000e-01 5.000000e-01 0.000000e+00
5.032698e-03 4.755465e-04 1.999676e-03 7.750000e-01 5.000000e-01 0.000000e+00
5.404578e-03 4.893087e-04 1.999676e-03 8.250000e-01 5.000000e-01 0.000000e+00
5.445758e-03 4.930380e-04 1.999676e-03 8.750000e-01 5.000000e-01 0.000000e+00
4.555854e-03 4.467402e-04 1.999676e-03 9.250000e-01 5.000000e-01 0.000000e+00
2.950277e-03 3.577750e-04 1.999676e-03 9.750000e-01 5.000000e-01 0.000000e+00
2.903863e-03 3.574419e-04 1.999676e-03 1.025000e+00 5.000000e-01 0.000000e+00
3.239906e-03 3.716446e-04 1.999676e-03 1.075000e+00 5.000000e-01 0.000000e+00
2.275534e-03 3.096625e-04 1.999676e-03 1.125000e+00 5.000000e-01 0.000000e+00
2.277639e-03 3.099494e-04 1.999676e-03 1.175000e+00 5.000000e-01 0.000000e+00
2.279295e-03 3.101749e-04 1.999676e-03 1.225000e+00 5.000000e-01 0.000000e+00
1.636663e-03 2.587810e-04 1.999676e-03 1.275000e+00 5.000000e-01 0.000000e+00
1.221713e-03 2.230544e-04 1.999676e-03 1.325000e+00 5.000000e-01 0.000000e+00
1.139478e-03 2.153430e-04 1.999676e-03 1.375000e+00 5.000000e-01 0.000000e+00
1.457869e-03 2.364993e-04 1.999676e-03 1.425000e+00 5.000000e-01 0.000000e+00
9.209800e-04 1.806205e-04 1.999676e-03 1.475000e+00 5.000000e-01 0.000000e+00
1.339609e-03 2.067073e-04 1.999676e-03 1.525000e+00 5.000000e-01 0.000000e+00
9.566130e-04 1.691076e-04 1.999676e-03 1.575000e+00 5.000000e-01 0.000000e+00
1.031830e-03 1.719731e-04 1.999676e-03 1.625000e+00 5.000000e-01 0.000000e+00
6.822380e-04 1.392618e-04 1.999676e-03 1.675000e+00 5.000000e-01 0.000000e+00
7.771229e-04 1.468645e-04 1.999676e-03 1.725000e+00 5.000000e-01 0.000000e+00
7.096186e-04 1.391692e-04 1.999676e-03 1.775000e+00 5.000000e-01 0.000000e+00
1.012703e-03 1.642830e-04 1.999676e-03 1.825000e+00 5.000000e-01 0.000000e+00
3.670037e-04 9.808694e-05 1.999676e-03 1.875000e+00 5.000000e-01 0.000000e+00
4.681764e-04 1.103512e-04 1.999676e-03 1.925000e+00 5.000000e-01 0.000000e+00
4.557828e-04 1.074302e-04 1.999676e-03 1.975000e+00 5.000000e-01 0.000000e+00
4.514853e-04 1.064184e-04 1.999676e-03 2.025000e+00 5.000000e-01 0.000000e+00
4.953483e-04 1.107656e-04 1.999676e-03 2.075000e+00 5.000000e-01 0.000000e+00
3.898335e-04 9.745931e-05 1.999676e-03 2.125000e+00 5.000000e-01 0.000000e+00
2.391025e-04 7.561137e-05 1.999676e-03 2.175000e+00 5.000000e-01 0.000000e+00
4.158745e-04 9.802576e-05 1.999676e-03 2.225000e+00 5.000000e-01 0.000000e+00
4.880276e-04 1.040501e-04 1.999676e-03 2.275000e+00 5.000000e-01 0.000000e+00
3.451272e-04 8.628351e-05 1.999676e-03 2.325000e+00 5.000000e-01 0.000000e+00
2.568966e-04 7.416009e-05 1.999676e-03 2.375000e+00 5.000000e-01 0.000000e+00
6.283280e-04 1.147202e-04 1.999676e-03 2.425000e+00 5.000000e-01 0.000000e+00
6.918461e-04 1.186543e-04 1.999676e-03 2.475000e+00 5.000000e-01 0.000000e+00
4.718754e-04 9.632389e-05 1.999676e-03 2.525000e+00 5.000000e-01 0.000000e+00
5.764151e-04 1.052428e-04 1.999676e-03 2.575000e+00 5.000000e-01 0.000000e+00
9.847506e-04 1.340149e-04 1.999676e-03 2.625000e+00 5.000000e-01 0.000000e+00
1.004146e-03 1.318592e-04 1.999676e-03 2.675000e+00 5.000000e-01 0.000000e+00
7.559531e-04 1.091193e-04 1.999676e-03 2.725000e+00 5.000000e-01 0.000000e+00
1.064864e-03 1.237963e-04 1.999676e-03 2.775000e+00 5.000000e-01 0.000000e+00
8.371794e-04 1.030581e-04 1.999676e-03 2.825000e+00 5.000000e-01 0.000000e+00
9.506774e-04 1.050001e-04 1.999676e-03 2.875000e+00 5.000000e-01 0.000000e+00
4.373453e-01 3.800569e-03 1.199967e-02 2.500000e-02 5.000000e-01 0.000000e+00
8.011851e-02 1.642962e-03 1.199967e-02 7.500000e-02 5.000000e-01 0.000000e+00
1.097204e-02 6.039926e-04 1.199967e-02 1.250000e-01 5.000000e-01 0.000000e+00
1.046450e-02 6.103038e-04 1.199967e-02 1.750000e-01 5.000000e-01 0.000000e+00
8.402680e-03 5.423920e-04 1.199967e-02 2.250000e-01 5.000000e-01 0.000000e+00
9.475510e-03 5.876477e-04 1.199967e-02 2.750000e-01 5.000000e-01 0.000000e+00
8.377905e-03 5.622895e-04 1.199967e-02 3.250000e-01 5.000000e-01 0.000000e+00
8.297451e-03 5.645715e-04 1.199967e-02 3.750000e-01 5.000000e-01 0.000000e+00
9.045606e-03 6.098564e-04 1.199967e-02 4.250000e-01 5.000000e-01 0.000000e+00
5.721674e-03 4.942790e-04 1.199967e-02 4.750000e-01 5.000000e-01 0.000000e+00
6.620554e-03 5.300705e-04 1.199967e-02 5.250000e-01 5.000000e-01 0.000000e+00
7.177680e-03 5.674472e-04 1.199967e-02 5.750000e-01 5.000000e-01 0.000000e+00
7.089930e-03 5.605105e-04 1.199967e-02 6.250000e-01 5.000000e-01 0.000000e+00
5.198080e-03 4.868468e-04 1.199967e-02 6.750000e-01 5.000000e-01 0.000000e+00
5.402106e-03 4.973061e-04 1.199967e-02 7.250000e-01 5.000000e-01 0.000000e+00
4.765950e-03 4.629121e-04 1.199967e-02 7.750000e-01 5.000000e-01 0.000000e+00
4.887754e-03 4.660307e-04 1.199967e-02 8.250000e-01 5.000000e-01 0.000000e+00
4.814029e-03 4.632318e-04 1.199967e-02 8.750000e-01 5.000000e-01 0.000000e+00
3.849949e-03 4.104077e-04 1.199967e-02 9.250000e-01 5.000000e-01 0.000000e+00
3.393091e-03 3.841935e-04 1.199967e-02 9.750000e-01 5.000000e-01 0.000000e+00
2.992828e-03 3.629351e-04 1.199967e-02 1.025000e+00 5.000000e-01 0.000000e+00
2.814396e-03 3.464299e-04 1.199967e-02 1.075000e+00 5.000000e-01 0.000000e+00
2.784465e-03 3.427457e-04 1.199967e-02 1.125000e+00 5.000000e-01 0.000000e+00
1.520096e-03 2.533505e-04 1.199967e-02 1.175000e+00 5.000000e-01 0.000000e+00
2.357047e-03 3.149752e-04 1.199967e-02 1.225000e+00 5.000000e-01 0.000000e+00
1.473472e-03 2.455801e-04 1.199967e-02 1.275000e+00 5.000000e-01 0.000000e+00
1.533105e-03 2.487031e-04 1.199967e-02 1.325000e+00 5.000000e-01 0.000000e+00
1.875012e-03 2.706370e-04 1.199967e-02 1.375000e+00 5.000000e-01 0.000000e+00
8.060874e-04 1.718598e-04 1.199967e-02 1.425000e+00 5.000000e-01 0.000000e+00
1.444280e-03 2.228587e-04 1.199967e-02 1.475000e+00 5.000000e-01 0.000000e+00
9.009385e-04 1.702623e-04 1.199967e-02 1.525000e+00 5.000000e-01 0.000000e+00
6.329620e-04 1.415357e-04 1.199967e-02 1.575000e+00 5.000000e-01 0.000000e+00
7.707572e-04 1.511596e-04 1.199967e-02 1.625000e+00 5.000000e-01 0.000000e+00
8.558721e-04 1.562607e-04 1.199967e-02 1.675000e+00 5.000000e-01 0.000000e+00
5.536661e-04 1.238044e-04 1.199967e-02 1.725000e+00 5.000000e-01 0.000000e+00
6.008529e-04 1.281029e-04 1.199967e-02 1.775000e+00 5.000000e-01 0.000000e+00
8.021005e-04 1.464448e-04 1.199967e-02 1.825000e+00 5.000000e-01 0.000000e+00
6.826812e-04 1.338859e-04 1.199967e-02 1.875000e+00 5.000000e-01 0.000000e+00
7.789463e-04 1.422165e-04 1.199967e-02 1.925000e+00 5.000000e-01 0.000000e+00
7.053944e-04 1.333093e-04 1.199967e-02 1.975000e+00 5.000000e-01 0.000000e+00
2.998625e-04 8.656468e-05 1.199967e-02 2.025000e+00 5.000000e-01 0.000000e+00
4.965916e-04 1.110435e-04 1.199967e-02 2.075000e+00 5.000000e-01 0.000000e+00
7.730725e-04 1.366638e-04 1.199967e-02 2.125000e+00 5.000000e-01 0.000000e+00
3.811557e-04 9.529082e-05 1.199967e-02 2.175000e+00 5.000000e-01 0.000000e+00
6.446295e-04 1.218263e-04 1.199967e-02 2.225000e+00 5.000000e-01 0.000000e+00
6.746915e-04 1.231838e-04 1.199967e-02 2.275000e+00 5.000000e-01 0.000000e+00
5.682880e-04 1.114532e-04 1.199967e-02 2.325000e+00 5.000000e-01 0.000000e+00
4.297480e-04 9.609547e-05 1.199967e-02 2.375000e+00 5.000000e-01 0.000000e+00
6.268574e-04 1.144526e-04 1.199967e-02 2.425000e+00 5.000000e-01 0.000000e+00
7.334146e-04 1.222393e-04 1.199967e-02 2.475000e+00 5.000000e-01 0.000000e+00
4.736980e-04 9.669788e-05 1.199967e-02 2.525000e+00 5.000000e-01 0.000000e+00
4.597621e-04 9.385419e-05 1.199967e-02 2.575000e+00 5.000000e-01 0.000000e+00
4.355086e-04 8.890192e-05 1.199967e-02 2.625000e+00 5.000000e-01 0.000000e+00
4.185856e-04 8.544657e-05 1.199967e-02 2.675000e+00 5.000000e-01 0.000000e+00
7.262212e-04 1.070814e-04 1.199967e-02 2.725000e+00 5.000000e-01 0.000000e+00
5.979713e-04 9.227682e-05 1.199967e-02 2.775000e+00 5.000000e-01 0.000000e+00
1.112734e-03 1.186300e-04 1.199967e-02 2.825000e+00 5.000000e-01 0.000000e+00
9.480742e-04 1.060101e-04 1.199967e-02 2.875000e+00 5.000000e-01 0.000000e+00
4.355705e-01 3.829800e-03 2.199966e-02 2.500000e-02 5.000000e-01 0.000000e+00
7.643274e-02 1.618556e-03 2.199966e-02 7.500000e-02 5.000000e-01 0.000000e+00
1.070682e-02 6.042223e-04 2.199966e-02 1.250000e-01 5.000000e-01 0.000000e+00
1.094669e-02 6.320089e-04 2.199966e-02 1.750000e-01 5.000000e-01 0.000000e+00
8.576800e-03 5.536315e-04 2.199966e-02 2.250000e-01 5.000000e-01 0.000000e+00
8.978926e-03 5.844798e-04 2.199966e-02 2.750000e-01 5.000000e-01 0.000000e+00
8.206974e-03 5.610187e-04 2.199966e-02 3.250000e-01 5.000000e-01 0.000000e+00
8.939978e-03 5.894862e-04 2.199966e-02 3.750000e-01 5.000000e-01 0.000000e+00
7.948710e-03 5.736506e-04 2.199966e-02 4.250000e-01 5.000000e-01 0.000000e+00
7.068413e-03 5.421239e-04 2.199966e-02 4.750000e-01 5.000000e-01 0.000000e+00
5.881739e-03 4.935860e-04 2.199966e-02 5.250000e-01 5.000000e-01 0.000000e+00
7.063465e-03 5.515658e-04 2.199966e-02 5.750000e-01 5.000000e-01 0.000000e+00
6.837650e-03 5.405657e-04 2.199966e-02 6.250000e-01 5.000000e-01 0.000000e+00
5.884345e-03 5.083316e-04 2.199966e-02 6.750000e-01 5.000000e-01 0.000000e+00
6.292337e-03 5.318017e-04 2.199966e-02 7.250000e-01 5.000000e-01 0.000000e+00
4.381144e-03 4.425638e-04 2.199966e-02 7.750000e-01 5.000000e-01 0.000000e+00
4.745833e-03 4.609574e-04 2.199966e-02 8.250000e-01 5.000000e-01 0.000000e+00
4.264120e-03 4.352064e-04 2.199966e-02 8.750000e-01 5.000000e-01 0.000000e+00
3.417540e-03 3.869613e-04 2.199966e-02 9.250000e-01 5.000000e-01 0.000000e+00
3.569843e-03 3.942247e-04 2.199966e-02 9.750000e-01 5.000000e-01 0.000000e+00
3.520318e-03 3.935853e-04 2.199966e-02 1.025000e+00 5.000000e-01 0.000000e+00
2.207192e-03 3.060840e-04 2.199966e-02 1.075000e+00 5.000000e-01 0.000000e+00
3.055231e-03 3.600642e-04 2.199966e-02 1.125000e+00 5.000000e-01 0.000000e+00
2.278130e-03 3.100158e-04 2.199966e-02 1.175000e+00 5.000000e-01 0.000000e+00
1.414858e-03 2.426476e-04 2.199966e-02 1.225000e+00 5.000000e-01 0.000000e+00
1.596296e-03 2.523983e-04 2.199966e-02 1.275000e+00 5.000000e-01 0.000000e+00
1.160907e-03 2.119531e-04 2.199966e-02 1.325000e+00 5.000000e-01 0.000000e+00
1.613460e-03 2.432400e-04 2.199966e-02 1.375000e+00 5.000000e-01 0.000000e+00
7.537407e-04 1.606986e-04 2.199966e-02 1.425000e+00 5.000000e-01 0.000000e+00
8.807655e-04 1.727340e-04 2.199966e-02 1.475000e+00 5.000000e-01 0.000000e+00
8.633265e-04 1.693141e-04 2.199966e-02 1.525000e+00 5.000000e-01 0.000000e+00
1.062703e-03 1.878627e-04 2.199966e-02 1.575000e+00 5.000000e-01 0.000000e+00
4.999779e-04 1.249951e-04 2.199966e-02 1.625000e+00 5.000000e-01 0.000000e+00
7.150155e-04 1.459531e-04 2.199966e-02 1.675000e+00 5.000000e-01 0.000000e+00
6.134046e-04 1.307804e-04 2.199966e-02 1.725000e+00 5.000000e-01 0.000000e+00
4.349501e-04 1.087391e-04 2.199966e-02 1.775000e+00 5.000000e-01 0.000000e+00
4.827862e-04 1.137951e-04 2.199966e-02 1.825000e+00 5.000000e-01 0.000000e+00
3.660446e-04 9.783032e-05 2.199966e-02 1.875000e+00 5.000000e-01 0.000000e+00
4.666172e-04 1.099832e-04 2.199966e-02 1.925000e+00 5.000000e-01 0.000000e+00
4.544491e-04 1.071157e-04 2.199966e-02 1.975000e+00 5.000000e-01 0.000000e+00
3.483883e-04 9.311184e-05 2.199966e-02 2.025000e+00 5.000000e-01 0.000000e+00
5.433792e-04 1.158506e-04 2.199966e-02 2.075000e+00 5.000000e-01 0.000000e+00
3.357910e-04 8.974549e-05 2.199966e-02 2.125000e+00 5.000000e-01 0.000000e+00
4.258100e-04 1.003668e-04 2.199966e-02 2.175000e+00 5.000000e-01 0.000000e+00
3.694971e-04 9.237490e-05 2.199966e-02 2.225000e+00 5.000000e-01 0.000000e+00
4.543567e-04 1.015986e-04 2.199966e-02 2.275000e+00 5.000000e-01 0.000000e+00
5.320760e-04 1.086121e-04 2.199966e-02 2.325000e+00 5.000000e-01 0.000000e+00
3.863533e-04 9.106680e-05 2.199966e-02 2.375000e+00 5.000000e-01 0.000000e+00
5.392720e-04 1.057637e-04 2.199966e-02 2.425000e+00 5.000000e-01 0.000000e+00
2.432997e-04 7.023723e-05 2.199966e-02 2.475000e+00 5.000000e-01 0.000000e+00
4.360616e-04 9.297196e-05 2.199966e-02 2.525000e+00 5.000000e-01 0.000000e+00
5.331021e-04 1.007502e-04 2.199966e-02 2.575000e+00 5.000000e-01 0.000000e+00
4.379982e-04 8.941010e-05 2.199966e-02 2.625000e+00 5.000000e-01 0.000000e+00
6.939219e-04 1.097273e-04 2.199966e-02 2.675000e+00 5.000000e-01 0.000000e+00
4.068808e-04 7.980229e-05 2.199966e-02 2.725000e+00 5.000000e-01 0.000000e+00
7.573133e-04 1.030673e-04 2.199966e-02 2.775000e+00 5.000000e-01 0.000000e+00
1.259433e-03 1.272337e-04 2.199966e-02 2.825000e+00 5.000000e-01 0.000000e+00
1.205672e-03 1.205814e-04 2.199966e-02 2.875000e+00 5.000000e-01 0.000000e+00
4.355492e-01 3.880343e-03 3.199965e-02 2.500000e-02 5.000000e-01 0.000000e+00
7.908643e-02 1.663598e-03 3.199965e-02 7.500000e-02 5.000000e-01 0.000000e+00
1.009220e-02 5.988632e-04 3.199965e-02 1.250000e-01 5.000000e-01 0.000000e+00
1.104160e-02 6.417816e-04 3.199965e-02 1.750000e-01 5.000000e-01 0.000000e+00
9.646468e-03 5.959623e-04 3.199965e-02 2.250000e-01 5.000000e-01 0.000000e+00
7.987049e-03 5.647712e-04 3.199965e-02 2.750000e-01 5.000000e-01 0.000000e+00
8.765825e-03 5.856929e-04 3.199965e-02 3.250000e-01 5.000000e-01 0.000000e+00
8.148741e-03 5.677513e-04 3.199965e-02 3.750000e-01 5.000000e-01 0.000000e+00
7.817045e-03 5.641483e-04 3.199965e-02 4.250000e-01 5.000000e-01 0.000000e+00
7.671866e-03 5.565775e-04 3.199965e-02 4.750000e-01 5.000000e-01 0.000000e+00
7.441085e-03 5.515716e-04 3.199965e-02 5.250000e-01 5.000000e-01 0.000000e+00
7.240989e-03 5.489398e-04 3.199965e-02 5.750000e-01 5.000000e-01 0.000000e+00
7.451777e-03 5.554247e-04 3.199965e-02 6.250000e-01 5.000000e-01 0.000000e+00
4.796844e-03 4.532611e-04 3.199965e-02 6.750000e-01 5.000000e-01 0.000000e+00
4.487340e-03 4.400215e-04 3.199965e-02 7.250000e-01 5.000000e-01 0.000000e+00
5.482335e-03 4.845763e-04 3.199965e-02 7.750000e-01 5.000000e-01 0.000000e+00
3.853687e-03 4.155554e-04 3.199965e-02 8.250000e-01 5.000000e-01 0.000000e+00
4.667484e-03 4.533479e-04 3.199965e-02 8.750000e-01 5.000000e-01 0.000000e+00
3.948259e-03 4.161849e-04 3.199965e-02 9.250000e-01 5.000000e-01 0.000000e+00
3.787748e-03 4.084452e-04 3.199965e-02 9.750000e-01 5.000000e-01 0.000000e+00
3.774237e-03 4.069882e-04 3.199965e-02 1.025000e+00 5.000000e-01 0.000000e+00
2.793829e-03 3.438983e-04 3.199965e-02 1.075000e+00 5.000000e-01 0.000000e+00
2.826910e-03 3.479702e-04 3.199965e-02 1.125000e+00 5.000000e-01 0.000000e+00
2.086421e-03 2.950659e-04 3.199965e-02 1.175000e+00 5.000000e-01 0.000000e+00
2.223133e-03 2.970803e-04 3.199965e-02 1.225000e+00 5.000000e-01 0.000000e+00
1.594731e-03 2.460734e-04 3.199965e-02 1.275000e+00 5.000000e-01 0.000000e+00
1.375816e-03 2.231880e-04 3.199965e-02 1.325000e+00 5.000000e-01 0.000000e+00
1.539918e-03 2.321532e-04 3.199965e-02 1.375000e+00 5.000000e-01 0.000000e+00
1.014611e-03 1.852424e-04 3.199965e-02 1.425000e+00 5.000000e-01 0.000000e+00
7.459546e-04 1.590389e-04 3.199965e-02 1.475000e+00 5.000000e-01 0.000000e+00
8.100471e-04 1.653513e-04 3.199965e-02 1.525000e+00 5.000000e-01 0.000000e+00
6.019494e-04 1.418821e-04 3.199965e-02 1.575000e+00 5.000000e-01 0.000000e+00
1.097522e-03 1.882243e-04 3.199965e-02 1.625000e+00 5.000000e-01 0.000000e+00
4.349602e-04 1.162486e-04 3.199965e-02 1.675000e+00 5.000000e-01 0.000000e+00
5.900564e-04 1.319424e-04 3.199965e-02 1.725000e+00 5.000000e-01 0.000000e+00
6.074523e-04 1.295105e-04 3.199965e-02 1.775000e+00 5.000000e-01 0.000000e+00
7.051959e-04 1.383018e-04 3.199965e-02 1.825000e+00 5.000000e-01 0.000000e+00
6.390830e-04 1.304538e-04 3.199965e-02 1.875000e+00 5.000000e-01 0.000000e+00
4.252218e-04 1.063068e-04 3.199965e-02 1.925000e+00 5.000000e-01 0.000000e+00
2.079418e-04 7.351962e-05 3.199965e-02 1.975000e+00 5.000000e-01 0.000000e+00
6.061611e-04 1.237341e-04 3.199965e-02 2.025000e+00 5.000000e-01 0.000000e+00
2.454954e-04 7.763262e-05 3.199965e-02 2.075000e+00 5.000000e-01 0.000000e+00
2.358860e-04 7.459453e-05 3.199965e-02 2.125000e+00 5.000000e-01 0.000000e+00
4.704913e-04 1.052064e-04 3.199965e-02 2.175000e+00 5.000000e-01 0.000000e+00
6.040599e-04 1.184685e-04 3.199965e-02 2.225000e+00 5.000000e-01 0.000000e+00
7.804580e-04 1.338510e-04 3.199965e-02 2.275000e+00 5.000000e-01 0.000000e+00
3.960348e-04 9.334751e-05 3.199965e-02 2.325000e+00 5.000000e-01 0.000000e+00
1.729674e-04 6.115466e-05 3.199965e-02 2.375000e+00 5.000000e-01 0.000000e+00
6.263150e-04 1.143532e-04 3.199965e-02 2.425000e+00 5.000000e-01 0.000000e+00
4.408736e-04 9.399741e-05 3.199965e-02 2.475000e+00 5.000000e-01 0.000000e+00
5.125954e-04 1.005341e-04 3.199965e-02 2.525000e+00 5.000000e-01 0.000000e+00
4.161454e-04 8.872654e-05 3.199965e-02 2.575000e+00 5.000000e-01 0.000000e+00
7.374114e-04 1.166019e-04 3.199965e-02 2.625000e+00 5.000000e-01 0.000000e+00
7.209459e-04 1.112494e-04 3.199965e-02 2.675000e+00 5.000000e-01 0.000000e+00
5.277779e-04 9.052050e-05 3.199965e-02 2.725000e+00 5.000000e-01 0.000000e+00
7.067761e-04 9.996492e-05 3.199965e-02 2.775000e+00 5.000000e-01 0.000000e+00
9.888364e-04 1.134404e-04 3.199965e-02 2.825000e+00 5.000000e-01 0.000000e+00
9.099372e-04 1.057918e-04 3.199965e-02 2.875000e+00 5.000000e-01 0.000000e+00
4.369722e-01 3.939734e-03 4.199964e-02 2.500000e-02 5.000000e-01 0.000000e+00
7.805197e-02 1.664076e-03 4.199964e-02 7.500000e-02 5.000000e-01 0.000000e+00
9.601359e-03 6.024443e-04 4.199964e-02 1.250000e-01 5.000000e-01 0.000000e+00
9.623258e-03 6.062098e-04 4.199964e-02 1.750000e-01 5.000000e-01 0.000000e+00
1.048326e-02 6.356429e-04 4.199964e-02 2.250000e-01 5.000000e-01 0.000000e+00
7.675524e-03 5.539348e-04 4.199964e-02 2.750000e-01 5.000000e-01 0.000000e+00
8.271739e-03 5.681070e-04 4.199964e-02 3.250000e-01 5.000000e-01 0.000000e+00
7.916830e-03 5.654895e-04 4.199964e-02 3.750000e-01 5.000000e-01 0.000000e+00
7.242383e-03 5.428412e-04 4.199964e-02 4.250000e-01 5.000000e-01 0.000000e+00
6.348556e-03 5.018989e-04 4.199964e-02 4.750000e-01 5.000000e-01 0.000000e+00
7.145327e-03 5.386011e-04 4.199964e-02 5.250000e-01 5.000000e-01 0.000000e+00
7.886407e-03 5.633164e-04 4.199964e-02 5.750000e-01 5.000000e-01 0.000000e+00
6.594449e-03 5.181110e-04 4.199964e-02 6.250000e-01 5.000000e-01 0.000000e+00
5.821980e-03 4.920489e-04 4.199964e-02 6.750000e-01 5.000000e-01 0.000000e+00
4.507252e-03 4.337121e-04 4.199964e-02 7.250000e-01 5.000000e-01 0.000000e+00
4.847957e-03 4.501233e-04 4.199964e-02 7.750000e-01 5.000000e-01 0.000000e+00
5.519241e-03 4.878389e-04 4.199964e-02 8.250000e-01 5.000000e-01 0.000000e+00
4.013281e-03 4.139398e-04 4.199964e-02 8.750000e-01 5.000000e-01 0.000000e+00
3.788932e-03 4.085727e-04 4.199964e-02 9.250000e-01 5.000000e-01 0.000000e+00
2.645232e-03 3.414993e-04 4.199964e-02 9.750000e-01 5.000000e-01 0.000000e+00
2.601540e-03 3.358587e-04 4.199964e-02 1.025000e+00 5.000000e-01 0.000000e+00
2.210802e-03 3.065850e-04 4.199964e-02 1.075000e+00 5.000000e-01 0.000000e+00
3.177723e-03 3.645118e-04 4.199964e-02 1.125000e+00 5.000000e-01 0.000000e+00
2.215946e-03 2.961196e-04 4.199964e-02 1.175000e+00 5.000000e-01 0.000000e+00
2.517585e-03 3.053038e-04 4.199964e-02 1.225000e+00 5.000000e-01 0.000000e+00
9.438294e-04 1.851011e-04 4.199964e-02 1.275000e+00 5.000000e-01 0.000000e+00
1.261652e-03 2.102769e-04 4.199964e-02 1.325000e+00 5.000000e-01 0.000000e+00
1.808374e-03 2.507777e-04 4.199964e-02 1.375000e+00 5.000000e-01 0.000000e+00
1.616200e-03 2.332792e-04 4.199964e-02 1.425000e+00 5.000000e-01 0.000000e+00
1.437114e-03 2.217526e-04 4.199964e-02 1.475000e+00 5.000000e-01 0.000000e+00
8.117259e-04 1.656946e-04 4.199964e-02 1.525000e+00 5.000000e-01 0.000000e+00
7.986302e-04 1.630208e-04 4.199964e-02 1.575000e+00 5.000000e-01 0.000000e+00
7.159700e-04 1.526476e-04 4.199964e-02 1.625000e+00 5.000000e-01 0.000000e+00
5.064312e-04 1.266092e-04 4.199964e-02 1.675000e+00 5.000000e-01 0.000000e+00
8.671370e-04 1.638752e-04 4.199964e-02 1.725000e+00 5.000000e-01 0.000000e+00
4.754436e-04 1.188622e-04 4.199964e-02 1.775000e+00 5.000000e-01 0.000000e+00
7.964414e-04 1.505153e-04 4.199964e-02 1.825000e+00 5.000000e-01 0.000000e+00
6.450312e-04 1.316686e-04 4.199964e-02 1.875000e+00 5.000000e-01 0.000000e+00
4.748488e-04 1.119243e-04 4.199964e-02 1.925000e+00 5.000000e-01 0.000000e+00
