# Intensity Error [H,-0.5H,0] DeltaE [0,0,L] [0,K,0]
#  shape: 67x80x1x1
1.097619e-03 1.311909e-04 -8.299987e-02 1.925000e+00 0.000000e+00 5.000000e-01
1.306911e-03 1.443247e-04 -8.299987e-02 1.975000e+00 0.000000e+00 5.000000e-01
1.833682e-03 1.717406e-04 -8.299987e-02 2.025000e+00 0.000000e+00 5.000000e-01
2.519571e-03 2.004470e-04 -8.299987e-02 2.075000e+00 0.000000e+00 5.000000e-01
2.380178e-03 1.943415e-04 -8.299987e-02 2.125000e+00 0.000000e+00 5.000000e-01
1.715471e-03 1.650719e-04 -8.299987e-02 2.175000e+00 0.000000e+00 5.000000e-01
1.172716e-03 1.363260e-04 -8.299987e-02 2.225000e+00 0.000000e+00 5.000000e-01
8.481356e-04 1.154171e-04 -8.299987e-02 2.275000e+00 0.000000e+00 5.000000e-01
4.338237e-04 8.198541e-05 -8.299987e-02 2.325000e+00 0.000000e+00 5.000000e-01
5.207325e-04 8.930529e-05 -8.299987e-02 2.375000e+00 0.000000e+00 5.000000e-01
5.458546e-04 9.097597e-05 -8.299987e-02 2.425000e+00 0.000000e+00 5.000000e-01
4.229603e-04 7.993251e-05 -8.299987e-02 2.475000e+00 0.000000e+00 5.000000e-01
2.410897e-04 6.027265e-05 -8.299987e-02 2.525000e+00 0.000000e+00 5.000000e-01
4.743613e-04 8.385627e-05 -8.299987e-02 2.575000e+00 0.000000e+00 5.000000e-01
5.011988e-04 8.595532e-05 -8.299987e-02 2.625000e+00 0.000000e+00 5.000000e-01
2.324209e-04 5.810539e-05 -8.299987e-02 2.675000e+00 0.000000e+00 5.000000e-01
4.004254e-04 7.567384e-05 -8.299987e-02 2.725000e+00 0.000000e+00 5.000000e-01
1.997528e-04 5.338664e-05 -8.299987e-02 2.775000e+00 0.000000e+00 5.000000e-01
4.651552e-04 7.977395e-05 -8.299987e-02 2.825000e+00 0.000000e+00 5.000000e-01
3.978877e-04 7.264459e-05 -8.299987e-02 2.875000e+00 0.000000e+00 5.000000e-01
5.385827e-04 8.310585e-05 -8.299987e-02 2.925000e+00 0.000000e+00 5.000000e-01
1.766824e-04 4.722085e-05 -8.299987e-02 2.975000e+00 0.000000e+00 5.000000e-01
2.992328e-04 6.108117e-05 -8.299987e-02 3.025000e+00 0.000000e+00 5.000000e-01
5.425944e-04 8.180016e-05 -8.299987e-02 3.075000e+00 0.000000e+00 5.000000e-01
3.147244e-04 6.172320e-05 -8.299987e-02 3.125000e+00 0.000000e+00 5.000000e-01
3.904086e-04 6.901587e-05 -8.299987e-02 3.175000e+00 0.000000e+00 5.000000e-01
3.180201e-04 6.236991e-05 -8.299987e-02 3.225000e+00 0.000000e+00 5.000000e-01
4.441456e-04 7.402535e-05 -8.299987e-02 3.275000e+00 0.000000e+00 5.000000e-01
4.584403e-04 7.437022e-05 -8.299987e-02 3.325000e+00 0.000000e+00 5.000000e-01
4.960473e-04 7.654270e-05 -8.299987e-02 3.375000e+00 0.000000e+00 5.000000e-01
3.661049e-04 6.471964e-05 -8.299987e-02 3.425000e+00 0.000000e+00 5.000000e-01
2.651712e-04 5.412872e-05 -8.299987e-02 3.475000e+00 0.000000e+00 5.000000e-01
4.239961e-04 6.704048e-05 -8.299987e-02 3.525000e+00 0.000000e+00 5.000000e-01
4.064961e-04 6.427404e-05 -8.299987e-02 3.575000e+00 0.000000e+00 5.000000e-01
5.083100e-04 7.049135e-05 -8.299987e-02 3.625000e+00 0.000000e+00 5.000000e-01
4.170255e-04 6.287038e-05 -8.299987e-02 3.675000e+00 0.000000e+00 5.000000e-01
6.285255e-04 7.622248e-05 -8.299987e-02 3.725000e+00 0.000000e+00 5.000000e-01
5.403571e-04 6.976168e-05 -8.299987e-02 3.775000e+00 0.000000e+00 5.000000e-01
4.692556e-04 6.385955e-05 -8.299987e-02 3.825000e+00 0.000000e+00 5.000000e-01
7.197421e-04 7.761546e-05 -8.299987e-02 3.875000e+00 0.000000e+00 5.000000e-01
7.442990e-04 7.677218e-05 -8.299987e-02 3.925000e+00 0.000000e+00 5.000000e-01
5.888967e-04 6.584368e-05 -8.299987e-02 3.975000e+00 0.000000e+00 5.000000e-01
3.239274e-01 2.455972e-03 -6.299986e-02 2.500000e-02 0.000000e+00 5.000000e-01
1.653917e-01 1.741450e-03 -6.299986e-02 7.500000e-02 0.000000e+00 5.000000e-01
3.491713e-02 8.027464e-04 -6.299986e-02 1.250000e-01 0.000000e+00 5.000000e-01
8.471546e-03 3.993529e-04 -6.299986e-02 1.750000e-01 0.000000e+00 5.000000e-01
5.189745e-03 3.123863e-04 -6.299986e-02 2.250000e-01 0.000000e+00 5.000000e-01
3.002415e-03 2.373621e-04 -6.299986e-02 2.750000e-01 0.000000e+00 5.000000e-01
1.319476e-03 1.577078e-04 -6.299986e-02 3.250000e-01 0.000000e+00 5.000000e-01
9.820132e-04 1.361809e-04 -6.299986e-02 3.750000e-01 0.000000e+00 5.000000e-01
1.024028e-03 1.393526e-04 -6.299986e-02 4.250000e-01 0.000000e+00 5.000000e-01
1.181286e-03 1.500236e-04 -6.299986e-02 4.750000e-01 0.000000e+00 5.000000e-01
1.133157e-03 1.462901e-04 -6.299986e-02 5.250000e-01 0.000000e+00 5.000000e-01
9.997263e-04 1.360457e-04 -6.299986e-02 5.750000e-01 0.000000e+00 5.000000e-01
1.233335e-03 1.518133e-04 -6.299986e-02 6.250000e-01 0.000000e+00 5.000000e-01
9.488436e-04 1.341869e-04 -6.299986e-02 6.750000e-01 0.000000e+00 5.000000e-01
1.427379e-03 1.637319e-04 -6.299986e-02 7.250000e-01 0.000000e+00 5.000000e-01
1.880661e-03 1.862134e-04 -6.299986e-02 7.750000e-01 0.000000e+00 5.000000e-01
2.021199e-03 1.927140e-04 -6.299986e-02 8.250000e-01 0.000000e+00 5.000000e-01
1.396145e-03 1.601491e-04 -6.299986e-02 8.750000e-01 0.000000e+00 5.000000e-01
2.260473e-03 2.029968e-04 -6.299986e-02 9.250000e-01 0.000000e+00 5.000000e-01
2.523298e-03 2.147977e-04 -6.299986e-02 9.750000e-01 0.000000e+00 5.000000e-01
2.633890e-03 2.194912e-04 -6.299986e-02 1.025000e+00 0.000000e+00 5.000000e-01
2.526355e-03 2.135164e-04 -6.299986e-02 1.075000e+00 0.000000e+00 5.000000e-01
2.362698e-03 2.041064e-04 -6.299986e-02 1.125000e+00 0.000000e+00 5.000000e-01
2.363977e-03 2.042170e-04 -6.299986e-02 1.175000e+00 0.000000e+00 5.000000e-01
1.709692e-03 1.744951e-04 -6.299986e-02 1.225000e+00 0.000000e+00 5.000000e-01
2.285118e-03 2.019782e-04 -6.299986e-02 1.275000e+00 0.000000e+00 5.000000e-01
2.762562e-03 2.211824e-04 -6.299986e-02 1.325000e+00 0.000000e+00 5.000000e-01
2.050077e-03 1.903454e-04 -6.299986e-02 1.375000e+00 0.000000e+00 5.000000e-01
1.896658e-03 1.825064e-04 -6.299986e-02 1.425000e+00 0.000000e+00 5.000000e-01
2.211215e-03 1.954461e-04 -6.299986e-02 1.475000e+00 0.000000e+00 5.000000e-01
1.936138e-03 1.813365e-04 -6.299986e-02 1.525000e+00 0.000000e+00 5.000000e-01
1.954527e-03 1.814737e-04 -6.299986e-02 1.575000e+00 0.000000e+00 5.000000e-01
1.661069e-03 1.661073e-04 -6.299986e-02 1.625000e+00 0.000000e+00 5.000000e-01
1.812720e-03 1.712863e-04 -6.299986e-02 1.675000e+00 0.000000e+00 5.000000e-01
1.261463e-03 1.410363e-04 -6.299986e-02 1.725000e+00 0.000000e+00 5.000000e-01
1.157206e-03 1.345229e-04 -6.299986e-02 1.775000e+00 0.000000e+00 5.000000e-01
1.437928e-03 1.499148e-04 -6.299986e-02 1.825000e+00 0.000000e+00 5.000000e-01
1.335216e-03 1.439804e-04 -6.299986e-02 1.875000e+00 0.000000e+00 5.000000e-01
1.500428e-03 1.515665e-04 -6.299986e-02 1.925000e+00 0.000000e+00 5.000000e-01
1.515278e-03 1.515284e-04 -6.299986e-02 1.975000e+00 0.000000e+00 5.000000e-01
1.726129e-03 1.616674e-04 -6.299986e-02 2.025000e+00 0.000000e+00 5.000000e-01
2.764837e-03 2.060795e-04 -6.299986e-02 2.075000e+00 0.000000e+00 5.000000e-01
1.961216e-03 1.747197e-04 -6.299986e-02 2.125000e+00 0.000000e+00 5.000000e-01
1.691302e-03 1.627463e-04 -6.299986e-02 2.175000e+00 0.000000e+00 5.000000e-01
1.182298e-03 1.356197e-04 -6.299986e-02 2.225000e+00 0.000000e+00 5.000000e-01
5.249192e-04 9.002325e-05 -6.299986e-02 2.275000e+00 0.000000e+00 5.000000e-01
6.142709e-04 9.712522e-05 -6.299986e-02 2.325000e+00 0.000000e+00 5.000000e-01
4.294513e-04 8.115906e-05 -6.299986e-02 2.375000e+00 0.000000e+00 5.000000e-01
5.187654e-04 8.896799e-05 -6.299986e-02 2.425000e+00 0.000000e+00 5.000000e-01
3.047034e-04 6.813409e-05 -6.299986e-02 2.475000e+00 0.000000e+00 5.000000e-01
3.876488e-04 7.602470e-05 -6.299986e-02 2.525000e+00 0.000000e+00 5.000000e-01
3.205259e-04 6.833666e-05 -6.299986e-02 2.575000e+00 0.000000e+00 5.000000e-01
3.771567e-04 7.396696e-05 -6.299986e-02 2.625000e+00 0.000000e+00 5.000000e-01
3.415509e-04 6.971931e-05 -6.299986e-02 2.675000e+00 0.000000e+00 5.000000e-01
3.875771e-04 7.324554e-05 -6.299986e-02 2.725000e+00 0.000000e+00 5.000000e-01
2.669060e-04 5.968246e-05 -6.299986e-02 2.775000e+00 0.000000e+00 5.000000e-01
5.008464e-04 8.124881e-05 -6.299986e-02 2.825000e+00 0.000000e+00 5.000000e-01
1.555612e-04 4.490699e-05 -6.299986e-02 2.875000e+00 0.000000e+00 5.000000e-01
4.130336e-04 7.301542e-05 -6.299986e-02 2.925000e+00 0.000000e+00 5.000000e-01
3.824887e-04 6.983308e-05 -6.299986e-02 2.975000e+00 0.000000e+00 5.000000e-01
2.772976e-04 5.912050e-05 -6.299986e-02 3.025000e+00 0.000000e+00 5.000000e-01
3.577887e-04 6.761620e-05 -6.299986e-02 3.075000e+00 0.000000e+00 5.000000e-01
3.840941e-04 7.012608e-05 -6.299986e-02 3.125000e+00 0.000000e+00 5.000000e-01
3.543298e-04 6.696284e-05 -6.299986e-02 3.175000e+00 0.000000e+00 5.000000e-01
3.494908e-04 6.604863e-05 -6.299986e-02 3.225000e+00 0.000000e+00 5.000000e-01
3.920559e-04 6.930724e-05 -6.299986e-02 3.275000e+00 0.000000e+00 5.000000e-01
4.111830e-04 7.051806e-05 -6.299986e-02 3.325000e+00 0.000000e+00 5.000000e-01
3.768154e-04 6.661346e-05 -6.299986e-02 3.375000e+00 0.000000e+00 5.000000e-01
4.381594e-04 7.107978e-05 -6.299986e-02 3.425000e+00 0.000000e+00 5.000000e-01
3.137672e-04 5.929772e-05 -6.299986e-02 3.475000e+00 0.000000e+00 5.000000e-01
5.196660e-04 7.500885e-05 -6.299986e-02 3.525000e+00 0.000000e+00 5.000000e-01
4.354533e-04 6.719322e-05 -6.299986e-02 3.575000e+00 0.000000e+00 5.000000e-01
4.147477e-04 6.399808e-05 -6.299986e-02 3.625000e+00 0.000000e+00 5.000000e-01
2.461625e-04 4.827818e-05 -6.299986e-02 3.675000e+00 0.000000e+00 5.000000e-01
5.784433e-04 7.230736e-05 -6.299986e-02 3.725000e+00 0.000000e+00 5.000000e-01
7.300225e-04 7.965530e-05 -6.299986e-02 3.775000e+00 0.000000e+00 5.000000e-01
5.375301e-04 6.719344e-05 -6.299986e-02 3.825000e+00 0.000000e+00 5.000000e-01
3.856771e-04 5.566929e-05 -6.299986e-02 3.875000e+00 0.000000e+00 5.000000e-01
5.661287e-04 6.581401e-05 -6.299986e-02 3.925000e+00 0.000000e+00 5.000000e-01
7.755580e-04 7.395131e-05 -6.299986e-02 3.975000e+00 0.000000e+00 5.000000e-01
3.176422e-01 2.468062e-03 -4.299985e-02 2.500000e-02 0.000000e+00 5.000000e-01
1.673448e-01 1.803269e-03 -4.299985e-02 7.500000e-02 0.000000e+00 5.000000e-01
3.344034e-02 7.984658e-04 -4.299985e-02 1.250000e-01 0.000000e+00 5.000000e-01
1.068914e-02 4.516989e-04 -4.299985e-02 1.750000e-01 0.000000e+00 5.000000e-01
5.208816e-03 3.169988e-04 -4.299985e-02 2.250000e-01 0.000000e+00 5.000000e-01
2.819629e-03 2.333545e-04 -4.299985e-02 2.750000e-01 0.000000e+00 5.000000e-01
1.304944e-03 1.582480e-04 -4.299985e-02 3.250000e-01 0.000000e+00 5.000000e-01
1.072577e-03 1.433293e-04 -4.299985e-02 3.750000e-01 0.000000e+00 5.000000e-01
1.049837e-03 1.402906e-04 -4.299985e-02 4.250000e-01 0.000000e+00 5.000000e-01
9.761497e-04 1.353678e-04 -4.299985e-02 4.750000e-01 0.000000e+00 5.000000e-01
9.917690e-04 1.375338e-04 -4.299985e-02 5.250000e-01 0.000000e+00 5.000000e-01
1.138012e-03 1.469169e-04 -4.299985e-02 5.750000e-01 0.000000e+00 5.000000e-01
1.260644e-03 1.528757e-04 -4.299985e-02 6.250000e-01 0.000000e+00 5.000000e-01
9.970340e-04 1.356793e-04 -4.299985e-02 6.750000e-01 0.000000e+00 5.000000e-01
1.796927e-03 1.833983e-04 -4.299985e-02 7.250000e-01 0.000000e+00 5.000000e-01
1.389607e-03 1.615388e-04 -4.299985e-02 7.750000e-01 0.000000e+00 5.000000e-01
2.139384e-03 1.986372e-04 -4.299985e-02 8.250000e-01 0.000000e+00 5.000000e-01
2.163540e-03 1.991704e-04 -4.299985e-02 8.750000e-01 0.000000e+00 5.000000e-01
2.194191e-03 2.003016e-04 -4.299985e-02 9.250000e-01 0.000000e+00 5.000000e-01
2.507457e-03 2.119192e-04 -4.299985e-02 9.750000e-01 0.000000e+00 5.000000e-01
2.665692e-03 2.191190e-04 -4.299985e-02 1.025000e+00 0.000000e+00 5.000000e-01
2.372513e-03 2.080836e-04 -4.299985e-02 1.075000e+00 0.000000e+00 5.000000e-01
2.425149e-03 2.095014e-04 -4.299985e-02 1.125000e+00 0.000000e+00 5.000000e-01
2.224418e-03 1.981673e-04 -4.299985e-02 1.175000e+00 0.000000e+00 5.000000e-01
2.502538e-03 2.100087e-04 -4.299985e-02 1.225000e+00 0.000000e+00 5.000000e-01
2.256881e-03 1.994824e-04 -4.299985e-02 1.275000e+00 0.000000e+00 5.000000e-01
2.036881e-03 1.891200e-04 -4.299985e-02 1.325000e+00 0.000000e+00 5.000000e-01
2.082855e-03 1.901382e-04 -4.299985e-02 1.375000e+00 0.000000e+00 5.000000e-01
2.026125e-03 1.881213e-04 -4.299985e-02 1.425000e+00 0.000000e+00 5.000000e-01
1.828848e-03 1.793338e-04 -4.299985e-02 1.475000e+00 0.000000e+00 5.000000e-01
1.713374e-03 1.730772e-04 -4.299985e-02 1.525000e+00 0.000000e+00 5.000000e-01
1.837911e-03 1.768534e-04 -4.299985e-02 1.575000e+00 0.000000e+00 5.000000e-01
1.860439e-03 1.773865e-04 -4.299985e-02 1.625000e+00 0.000000e+00 5.000000e-01
2.060936e-03 1.865890e-04 -4.299985e-02 1.675000e+00 0.000000e+00 5.000000e-01
1.895101e-03 1.790708e-04 -4.299985e-02 1.725000e+00 0.000000e+00 5.000000e-01
1.547442e-03 1.596069e-04 -4.299985e-02 1.775000e+00 0.000000e+00 5.000000e-01
1.474697e-03 1.537483e-04 -4.299985e-02 1.825000e+00 0.000000e+00 5.000000e-01
1.566999e-03 1.567003e-04 -4.299985e-02 1.875000e+00 0.000000e+00 5.000000e-01
1.755416e-03 1.644104e-04 -4.299985e-02 1.925000e+00 0.000000e+00 5.000000e-01
1.856520e-03 1.680819e-04 -4.299985e-02 1.975000e+00 0.000000e+00 5.000000e-01
2.056441e-03 1.750564e-04 -4.299985e-02 2.025000e+00 0.000000e+00 5.000000e-01
2.610333e-03 1.967619e-04 -4.299985e-02 2.075000e+00 0.000000e+00 5.000000e-01
2.315957e-03 1.854256e-04 -4.299985e-02 2.125000e+00 0.000000e+00 5.000000e-01
1.512764e-03 1.497865e-04 -4.299985e-02 2.175000e+00 0.000000e+00 5.000000e-01
7.155502e-04 1.032812e-04 -4.299985e-02 2.225000e+00 0.000000e+00 5.000000e-01
5.109311e-04 8.762419e-05 -4.299985e-02 2.275000e+00 0.000000e+00 5.000000e-01
4.559990e-04 8.325403e-05 -4.299985e-02 2.325000e+00 0.000000e+00 5.000000e-01
7.363837e-04 1.062881e-04 -4.299985e-02 2.375000e+00 0.000000e+00 5.000000e-01
2.727624e-04 6.429086e-05 -4.299985e-02 2.425000e+00 0.000000e+00 5.000000e-01
3.592866e-04 7.333946e-05 -4.299985e-02 2.475000e+00 0.000000e+00 5.000000e-01
3.805253e-04 7.462774e-05 -4.299985e-02 2.525000e+00 0.000000e+00 5.000000e-01
2.003266e-04 5.353988e-05 -4.299985e-02 2.575000e+00 0.000000e+00 5.000000e-01
3.870626e-04 7.314832e-05 -4.299985e-02 2.625000e+00 0.000000e+00 5.000000e-01
4.299415e-04 7.600403e-05 -4.299985e-02 2.675000e+00 0.000000e+00 5.000000e-01
3.720477e-04 7.031069e-05 -4.299985e-02 2.725000e+00 0.000000e+00 5.000000e-01
2.641815e-04 5.907336e-05 -4.299985e-02 2.775000e+00 0.000000e+00 5.000000e-01
2.073148e-04 5.182909e-05 -4.299985e-02 2.825000e+00 0.000000e+00 5.000000e-01
5.204808e-04 8.229580e-05 -4.299985e-02 2.875000e+00 0.000000e+00 5.000000e-01
4.651979e-04 7.753358e-05 -4.299985e-02 2.925000e+00 0.000000e+00 5.000000e-01
2.652953e-04 5.932258e-05 -4.299985e-02 2.975000e+00 0.000000e+00 5.000000e-01
2.097577e-04 5.243980e-05 -4.299985e-02 3.025000e+00 0.000000e+00 5.000000e-01
4.417912e-04 7.576745e-05 -4.299985e-02 3.075000e+00 0.000000e+00 5.000000e-01
2.580188e-04 5.769540e-05 -4.299985e-02 3.125000e+00 0.000000e+00 5.000000e-01
3.043310e-04 6.212213e-05 -4.299985e-02 3.175000e+00 0.000000e+00 5.000000e-01
2.756144e-04 5.876167e-05 -4.299985e-02 3.225000e+00 0.000000e+00 5.000000e-01
3.189553e-04 6.255285e-05 -4.299985e-02 3.275000e+00 0.000000e+00 5.000000e-01
3.593713e-04 6.561276e-05 -4.299985e-02 3.325000e+00 0.000000e+00 5.000000e-01
3.512758e-04 6.413527e-05 -4.299985e-02 3.375000e+00 0.000000e+00 5.000000e-01
4.856263e-04 7.493491e-05 -4.299985e-02 3.425000e+00 0.000000e+00 5.000000e-01
4.029030e-04 6.715169e-05 -4.299985e-02 3.475000e+00 0.000000e+00 5.000000e-01
3.943349e-04 6.572323e-05 -4.299985e-02 3.525000e+00 0.000000e+00 5.000000e-01
2.530375e-04 5.165152e-05 -4.299985e-02 3.575000e+00 0.000000e+00 5.000000e-01
5.676262e-04 7.585414e-05 -4.299985e-02 3.625000e+00 0.000000e+00 5.000000e-01
3.090235e-04 5.462942e-05 -4.299985e-02 3.675000e+00 0.000000e+00 5.000000e-01
4.750058e-04 6.587362e-05 -4.299985e-02 3.725000e+00 0.000000e+00 5.000000e-01
3.982080e-04 5.871433e-05 -4.299985e-02 3.775000e+00 0.000000e+00 5.000000e-01
4.937902e-04 6.375018e-05 -4.299985e-02 3.825000e+00 0.000000e+00 5.000000e-01
6.227999e-04 6.963365e-05 -4.299985e-02 3.875000e+00 0.000000e+00 5.000000e-01
6.266270e-04 6.757435e-05 -4.299985e-02 3.925000e+00 0.000000e+00 5.000000e-01
7.310717e-04 6.970830e-05 -4.299985e-02 3.975000e+00 0.000000e+00 5.000000e-01
3.117408e-01 2.456102e-03 -2.299984e-02 2.500000e-02 0.000000e+00 5.000000e-01
1.637048e-01 1.801459e-03 -2.299984e-02 7.500000e-02 0.000000e+00 5.000000e-01
3.329579e-02 8.051777e-04 -2.299984e-02 1.250000e-01 0.000000e+00 5.000000e-01
9.902152e-03 4.367657e-04 -2.299984e-02 1.750000e-01 0.000000e+00 5.000000e-01
4.082974e-03 2.804202e-04 -2.299984e-02 2.250000e-01 0.000000e+00 5.000000e-01
2.940261e-03 2.369332e-04 -2.299984e-02 2.750000e-01 0.000000e+00 5.000000e-01
1.461053e-03 1.675945e-04 -2.299984e-02 3.250000e-01 0.000000e+00 5.000000e-01
1.074351e-03 1.435663e-04 -2.299984e-02 3.750000e-01 0.000000e+00 5.000000e-01
1.257700e-03 1.548124e-04 -2.299984e-02 4.250000e-01 0.000000e+00 5.000000e-01
1.000493e-03 1.361500e-04 -2.299984e-02 4.750000e-01 0.000000e+00 5.000000e-01
1.119333e-03 1.445055e-04 -2.299984e-02 5.250000e-01 0.000000e+00 5.000000e-01
1.221923e-03 1.527407e-04 -2.299984e-02 5.750000e-01 0.000000e+00 5.000000e-01
1.472263e-03 1.667012e-04 -2.299984e-02 6.250000e-01 0.000000e+00 5.000000e-01
1.034960e-03 1.383026e-04 -2.299984e-02 6.750000e-01 0.000000e+00 5.000000e-01
1.218574e-03 1.499964e-04 -2.299984e-02 7.250000e-01 0.000000e+00 5.000000e-01
2.111606e-03 1.977704e-04 -2.299984e-02 7.750000e-01 0.000000e+00 5.000000e-01
1.863998e-03 1.864002e-04 -2.299984e-02 8.250000e-01 0.000000e+00 5.000000e-01
1.652066e-03 1.741434e-04 -2.299984e-02 8.750000e-01 0.000000e+00 5.000000e-01
1.945063e-03 1.889215e-04 -2.299984e-02 9.250000e-01 0.000000e+00 5.000000e-01
2.407023e-03 2.095048e-04 -2.299984e-02 9.750000e-01 0.000000e+00 5.000000e-01
2.014744e-03 1.886984e-04 -2.299984e-02 1.025000e+00 0.000000e+00 5.000000e-01
2.446109e-03 2.082270e-04 -2.299984e-02 1.075000e+00 0.000000e+00 5.000000e-01
2.652716e-03 2.195406e-04 -2.299984e-02 1.125000e+00 0.000000e+00 5.000000e-01
2.198333e-03 1.990281e-04 -2.299984e-02 1.175000e+00 0.000000e+00 5.000000e-01
2.404076e-03 2.061482e-04 -2.299984e-02 1.225000e+00 0.000000e+00 5.000000e-01
2.582754e-03 2.137507e-04 -2.299984e-02 1.275000e+00 0.000000e+00 5.000000e-01
2.261397e-03 1.998816e-04 -2.299984e-02 1.325000e+00 0.000000e+00 5.000000e-01
2.439745e-03 2.061966e-04 -2.299984e-02 1.375000e+00 0.000000e+00 5.000000e-01
1.873584e-03 1.786397e-04 -2.299984e-02 1.425000e+00 0.000000e+00 5.000000e-01
2.149355e-03 1.914802e-04 -2.299984e-02 1.475000e+00 0.000000e+00 5.000000e-01
2.151615e-03 1.932212e-04 -2.299984e-02 1.525000e+00 0.000000e+00 5.000000e-01
1.845716e-03 1.792722e-04 -2.299984e-02 1.575000e+00 0.000000e+00 5.000000e-01
1.395105e-03 1.540640e-04 -2.299984e-02 1.625000e+00 0.000000e+00 5.000000e-01
2.197378e-03 1.927234e-04 -2.299984e-02 1.675000e+00 0.000000e+00 5.000000e-01
1.491984e-03 1.590465e-04 -2.299984e-02 1.725000e+00 0.000000e+00 5.000000e-01
1.460251e-03 1.574634e-04 -2.299984e-02 1.775000e+00 0.000000e+00 5.000000e-01
1.264639e-03 1.450645e-04 -2.299984e-02 1.825000e+00 0.000000e+00 5.000000e-01
1.483555e-03 1.563809e-04 -2.299984e-02 1.875000e+00 0.000000e+00 5.000000e-01
1.409264e-03 1.519654e-04 -2.299984e-02 1.925000e+00 0.000000e+00 5.000000e-01
1.606033e-03 1.606038e-04 -2.299984e-02 1.975000e+00 0.000000e+00 5.000000e-01
1.953813e-03 1.754584e-04 -2.299984e-02 2.025000e+00 0.000000e+00 5.000000e-01
2.409111e-03 1.904576e-04 -2.299984e-02 2.075000e+00 0.000000e+00 5.000000e-01
2.347889e-03 1.867888e-04 -2.299984e-02 2.125000e+00 0.000000e+00 5.000000e-01
1.841178e-03 1.653433e-04 -2.299984e-02 2.175000e+00 0.000000e+00 5.000000e-01
9.245869e-04 1.174231e-04 -2.299984e-02 2.225000e+00 0.000000e+00 5.000000e-01
6.836900e-04 1.008051e-04 -2.299984e-02 2.275000e+00 0.000000e+00 5.000000e-01
6.591019e-04 9.717974e-05 -2.299984e-02 2.325000e+00 0.000000e+00 5.000000e-01
4.677666e-04 8.022166e-05 -2.299984e-02 2.375000e+00 0.000000e+00 5.000000e-01
4.672946e-04 8.014074e-05 -2.299984e-02 2.425000e+00 0.000000e+00 5.000000e-01
3.582032e-04 7.024971e-05 -2.299984e-02 2.475000e+00 0.000000e+00 5.000000e-01
3.375213e-04 6.889667e-05 -2.299984e-02 2.525000e+00 0.000000e+00 5.000000e-01
3.335247e-04 6.808094e-05 -2.299984e-02 2.575000e+00 0.000000e+00 5.000000e-01
2.986109e-04 6.366442e-05 -2.299984e-02 2.625000e+00 0.000000e+00 5.000000e-01
3.263207e-04 6.661037e-05 -2.299984e-02 2.675000e+00 0.000000e+00 5.000000e-01
3.560363e-04 6.982496e-05 -2.299984e-02 2.725000e+00 0.000000e+00 5.000000e-01
4.876424e-04 8.127426e-05 -2.299984e-02 2.775000e+00 0.000000e+00 5.000000e-01
3.834718e-04 7.247002e-05 -2.299984e-02 2.825000e+00 0.000000e+00 5.000000e-01
2.209461e-04 5.523686e-05 -2.299984e-02 2.875000e+00 0.000000e+00 5.000000e-01
4.355382e-04 7.699378e-05 -2.299984e-02 2.925000e+00 0.000000e+00 5.000000e-01
3.239117e-04 6.611856e-05 -2.299984e-02 2.975000e+00 0.000000e+00 5.000000e-01
2.667377e-04 5.964473e-05 -2.299984e-02 3.025000e+00 0.000000e+00 5.000000e-01
3.411445e-04 6.690491e-05 -2.299984e-02 3.075000e+00 0.000000e+00 5.000000e-01
4.137206e-04 7.313704e-05 -2.299984e-02 3.125000e+00 0.000000e+00 5.000000e-01
2.542564e-04 5.685420e-05 -2.299984e-02 3.175000e+00 0.000000e+00 5.000000e-01
3.475593e-04 6.568353e-05 -2.299984e-02 3.225000e+00 0.000000e+00 5.000000e-01
3.900063e-04 6.894476e-05 -2.299984e-02 3.275000e+00 0.000000e+00 5.000000e-01
3.085518e-04 6.051275e-05 -2.299984e-02 3.325000e+00 0.000000e+00 5.000000e-01
3.765262e-04 6.656182e-05 -2.299984e-02 3.375000e+00 0.000000e+00 5.000000e-01
3.667019e-04 6.482570e-05 -2.299984e-02 3.425000e+00 0.000000e+00 5.000000e-01
4.686126e-04 7.230975e-05 -2.299984e-02 3.475000e+00 0.000000e+00 5.000000e-01
3.275806e-04 5.980898e-05 -2.299984e-02 3.525000e+00 0.000000e+00 5.000000e-01
5.081027e-04 7.333969e-05 -2.299984e-02 3.575000e+00 0.000000e+00 5.000000e-01
2.659990e-04 5.216726e-05 -2.299984e-02 3.625000e+00 0.000000e+00 5.000000e-01
5.911636e-04 7.632054e-05 -2.299984e-02 3.675000e+00 0.000000e+00 5.000000e-01
4.864866e-04 6.746514e-05 -2.299984e-02 3.725000e+00 0.000000e+00 5.000000e-01
5.461872e-04 6.936817e-05 -2.299984e-02 3.775000e+00 0.000000e+00 5.000000e-01
6.575901e-04 7.352394e-05 -2.299984e-02 3.825000e+00 0.000000e+00 5.000000e-01
4.592624e-04 5.929321e-05 -2.299984e-02 3.875000e+00 0.000000e+00 5.000000e-01
4.471244e-04 5.589353e-05 -2.299984e-02 3.925000e+00 0.000000e+00 5.000000e-01
4.611416e-04 5.434883e-05 -2.299984e-02 3.975000e+00 0.000000e+00 5.000000e-01
3.183821e-01 2.482066e-03 -2.999827e-03 2.500000e-02 0.000000e+00 5.000000e-01
1.636165e-01 1.791185e-03 -2.999827e-03 7.500000e-02 0.000000e+00 5.000000e-01
