# Intensity Error [H,-0.5H,0] DeltaE [0,0,L] [0,K,0]
#  shape: 67x80x1x1
3.056400e-03 2.837804e-04 4.370004e-01 1.975000e+00 0.000000e+00 5.000000e-01
2.736091e-03 2.682967e-04 4.370004e-01 2.025000e+00 0.000000e+00 5.000000e-01
3.296794e-03 2.913992e-04 4.370004e-01 2.075000e+00 0.000000e+00 5.000000e-01
2.246419e-03 2.394702e-04 4.370004e-01 2.125000e+00 0.000000e+00 5.000000e-01
1.762282e-03 2.106339e-04 4.370004e-01 2.175000e+00 0.000000e+00 5.000000e-01
1.404191e-03 1.876438e-04 4.370004e-01 2.225000e+00 0.000000e+00 5.000000e-01
1.835195e-03 2.133384e-04 4.370004e-01 2.275000e+00 0.000000e+00 5.000000e-01
1.390348e-03 1.857938e-04 4.370004e-01 2.325000e+00 0.000000e+00 5.000000e-01
1.419347e-03 1.863703e-04 4.370004e-01 2.375000e+00 0.000000e+00 5.000000e-01
1.164783e-03 1.681230e-04 4.370004e-01 2.425000e+00 0.000000e+00 5.000000e-01
1.146054e-03 1.654195e-04 4.370004e-01 2.475000e+00 0.000000e+00 5.000000e-01
1.136143e-03 1.639892e-04 4.370004e-01 2.525000e+00 0.000000e+00 5.000000e-01
8.905283e-04 1.444638e-04 4.370004e-01 2.575000e+00 0.000000e+00 5.000000e-01
1.115915e-03 1.610693e-04 4.370004e-01 2.625000e+00 0.000000e+00 5.000000e-01
1.008359e-03 1.520168e-04 4.370004e-01 2.675000e+00 0.000000e+00 5.000000e-01
1.130237e-03 1.598407e-04 4.370004e-01 2.725000e+00 0.000000e+00 5.000000e-01
1.299104e-03 1.705815e-04 4.370004e-01 2.775000e+00 0.000000e+00 5.000000e-01
9.269706e-04 1.430358e-04 4.370004e-01 2.825000e+00 0.000000e+00 5.000000e-01
9.177489e-04 1.416129e-04 4.370004e-01 2.875000e+00 0.000000e+00 5.000000e-01
6.447506e-04 1.177161e-04 4.370004e-01 2.925000e+00 0.000000e+00 5.000000e-01
9.344589e-04 1.408763e-04 4.370004e-01 2.975000e+00 0.000000e+00 5.000000e-01
8.804569e-04 1.358586e-04 4.370004e-01 3.025000e+00 0.000000e+00 5.000000e-01
3.721407e-04 8.771506e-05 4.370004e-01 3.075000e+00 0.000000e+00 5.000000e-01
6.912770e-04 1.185545e-04 4.370004e-01 3.125000e+00 0.000000e+00 5.000000e-01
5.201264e-04 1.020063e-04 4.370004e-01 3.175000e+00 0.000000e+00 5.000000e-01
9.049843e-04 1.334345e-04 4.370004e-01 3.225000e+00 0.000000e+00 5.000000e-01
5.419310e-04 1.024170e-04 4.370004e-01 3.275000e+00 0.000000e+00 5.000000e-01
6.082359e-04 1.075231e-04 4.370004e-01 3.325000e+00 0.000000e+00 5.000000e-01
5.581707e-04 1.019095e-04 4.370004e-01 3.375000e+00 0.000000e+00 5.000000e-01
4.394185e-04 8.969676e-05 4.370004e-01 3.425000e+00 0.000000e+00 5.000000e-01
2.869186e-04 7.173109e-05 4.370004e-01 3.475000e+00 0.000000e+00 5.000000e-01
4.889163e-04 9.239793e-05 4.370004e-01 3.525000e+00 0.000000e+00 5.000000e-01
2.402816e-04 6.421927e-05 4.370004e-01 3.575000e+00 0.000000e+00 5.000000e-01
5.022742e-04 9.170421e-05 4.370004e-01 3.625000e+00 0.000000e+00 5.000000e-01
4.237315e-04 8.310235e-05 4.370004e-01 3.675000e+00 0.000000e+00 5.000000e-01
3.795451e-04 7.747690e-05 4.370004e-01 3.725000e+00 0.000000e+00 5.000000e-01
5.717563e-04 9.275378e-05 4.370004e-01 3.775000e+00 0.000000e+00 5.000000e-01
3.657140e-04 7.172592e-05 4.370004e-01 3.825000e+00 0.000000e+00 5.000000e-01
3.690456e-04 6.974603e-05 4.370004e-01 3.875000e+00 0.000000e+00 5.000000e-01
4.692542e-04 7.612748e-05 4.370004e-01 3.925000e+00 0.000000e+00 5.000000e-01
3.449729e-04 6.298671e-05 4.370004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.541432e-01 3.103420e-03 4.570004e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.915274e-01 2.290501e-03 4.570004e-01 7.500000e-02 0.000000e+00 5.000000e-01
5.777362e-02 1.265859e-03 4.570004e-01 1.250000e-01 0.000000e+00 5.000000e-01
2.609569e-02 8.457673e-04 4.570004e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.178869e-02 5.725099e-04 4.570004e-01 2.250000e-01 0.000000e+00 5.000000e-01
4.774276e-03 3.661707e-04 4.570004e-01 2.750000e-01 0.000000e+00 5.000000e-01
1.712156e-03 2.174443e-04 4.570004e-01 3.250000e-01 0.000000e+00 5.000000e-01
9.760956e-04 1.673991e-04 4.570004e-01 3.750000e-01 0.000000e+00 5.000000e-01
7.235861e-04 1.419071e-04 4.570004e-01 4.250000e-01 0.000000e+00 5.000000e-01
8.383827e-04 1.530672e-04 4.570004e-01 4.750000e-01 0.000000e+00 5.000000e-01
3.465507e-04 1.000406e-04 4.570004e-01 5.250000e-01 0.000000e+00 5.000000e-01
4.409907e-04 1.102478e-04 4.570004e-01 5.750000e-01 0.000000e+00 5.000000e-01
5.641928e-04 1.261575e-04 4.570004e-01 6.250000e-01 0.000000e+00 5.000000e-01
6.497636e-04 1.326326e-04 4.570004e-01 6.750000e-01 0.000000e+00 5.000000e-01
3.750522e-04 1.002371e-04 4.570004e-01 7.250000e-01 0.000000e+00 5.000000e-01
9.297634e-04 1.594535e-04 4.570004e-01 7.750000e-01 0.000000e+00 5.000000e-01
4.319629e-04 1.079909e-04 4.570004e-01 8.250000e-01 0.000000e+00 5.000000e-01
8.124897e-04 1.483399e-04 4.570004e-01 8.750000e-01 0.000000e+00 5.000000e-01
6.077709e-04 1.295774e-04 4.570004e-01 9.250000e-01 0.000000e+00 5.000000e-01
5.937081e-04 1.265792e-04 4.570004e-01 9.750000e-01 0.000000e+00 5.000000e-01
5.004507e-04 1.179576e-04 4.570004e-01 1.025000e+00 0.000000e+00 5.000000e-01
8.225536e-04 1.501773e-04 4.570004e-01 1.075000e+00 0.000000e+00 5.000000e-01
5.067239e-04 1.194361e-04 4.570004e-01 1.125000e+00 0.000000e+00 5.000000e-01
1.087347e-03 1.719249e-04 4.570004e-01 1.175000e+00 0.000000e+00 5.000000e-01
9.485083e-04 1.626682e-04 4.570004e-01 1.225000e+00 0.000000e+00 5.000000e-01
8.029070e-04 1.465904e-04 4.570004e-01 1.275000e+00 0.000000e+00 5.000000e-01
6.546799e-04 1.336362e-04 4.570004e-01 1.325000e+00 0.000000e+00 5.000000e-01
5.379320e-04 1.202855e-04 4.570004e-01 1.375000e+00 0.000000e+00 5.000000e-01
8.167571e-04 1.491190e-04 4.570004e-01 1.425000e+00 0.000000e+00 5.000000e-01
1.042022e-03 1.690388e-04 4.570004e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.689261e-03 2.145370e-04 4.570004e-01 1.525000e+00 0.000000e+00 5.000000e-01
1.781927e-03 2.227415e-04 4.570004e-01 1.575000e+00 0.000000e+00 5.000000e-01
1.488769e-03 2.025964e-04 4.570004e-01 1.625000e+00 0.000000e+00 5.000000e-01
1.372318e-03 1.940755e-04 4.570004e-01 1.675000e+00 0.000000e+00 5.000000e-01
2.149814e-03 2.434193e-04 4.570004e-01 1.725000e+00 0.000000e+00 5.000000e-01
1.399661e-03 1.940985e-04 4.570004e-01 1.775000e+00 0.000000e+00 5.000000e-01
2.158600e-03 2.413395e-04 4.570004e-01 1.825000e+00 0.000000e+00 5.000000e-01
2.846990e-03 2.765248e-04 4.570004e-01 1.875000e+00 0.000000e+00 5.000000e-01
2.346513e-03 2.501399e-04 4.570004e-01 1.925000e+00 0.000000e+00 5.000000e-01
3.099020e-03 2.877378e-04 4.570004e-01 1.975000e+00 0.000000e+00 5.000000e-01
3.063082e-03 2.844009e-04 4.570004e-01 2.025000e+00 0.000000e+00 5.000000e-01
2.517022e-03 2.568936e-04 4.570004e-01 2.075000e+00 0.000000e+00 5.000000e-01
2.618163e-03 2.592377e-04 4.570004e-01 2.125000e+00 0.000000e+00 5.000000e-01
2.309562e-03 2.434501e-04 4.570004e-01 2.175000e+00 0.000000e+00 5.000000e-01
1.569247e-03 1.992953e-04 4.570004e-01 2.225000e+00 0.000000e+00 5.000000e-01
1.765319e-03 2.109969e-04 4.570004e-01 2.275000e+00 0.000000e+00 5.000000e-01
1.548031e-03 1.966010e-04 4.570004e-01 2.325000e+00 0.000000e+00 5.000000e-01
1.142637e-03 1.684732e-04 4.570004e-01 2.375000e+00 0.000000e+00 5.000000e-01
1.860096e-03 2.133686e-04 4.570004e-01 2.425000e+00 0.000000e+00 5.000000e-01
1.597591e-03 1.966505e-04 4.570004e-01 2.475000e+00 0.000000e+00 5.000000e-01
1.484054e-03 1.884760e-04 4.570004e-01 2.525000e+00 0.000000e+00 5.000000e-01
1.567135e-03 1.929020e-04 4.570004e-01 2.575000e+00 0.000000e+00 5.000000e-01
9.873626e-04 1.523543e-04 4.570004e-01 2.625000e+00 0.000000e+00 5.000000e-01
9.315934e-04 1.472985e-04 4.570004e-01 2.675000e+00 0.000000e+00 5.000000e-01
8.251618e-04 1.375281e-04 4.570004e-01 2.725000e+00 0.000000e+00 5.000000e-01
8.620959e-04 1.398513e-04 4.570004e-01 2.775000e+00 0.000000e+00 5.000000e-01
9.380057e-04 1.447385e-04 4.570004e-01 2.825000e+00 0.000000e+00 5.000000e-01
9.328207e-04 1.439386e-04 4.570004e-01 2.875000e+00 0.000000e+00 5.000000e-01
7.838859e-04 1.306491e-04 4.570004e-01 2.925000e+00 0.000000e+00 5.000000e-01
7.768619e-04 1.294776e-04 4.570004e-01 2.975000e+00 0.000000e+00 5.000000e-01
5.918035e-04 1.118418e-04 4.570004e-01 3.025000e+00 0.000000e+00 5.000000e-01
8.362064e-04 1.322169e-04 4.570004e-01 3.075000e+00 0.000000e+00 5.000000e-01
6.584905e-04 1.164069e-04 4.570004e-01 3.125000e+00 0.000000e+00 5.000000e-01
6.074079e-04 1.108980e-04 4.570004e-01 3.175000e+00 0.000000e+00 5.000000e-01
4.800670e-04 9.799516e-05 4.570004e-01 3.225000e+00 0.000000e+00 5.000000e-01
2.735770e-04 7.311737e-05 4.570004e-01 3.275000e+00 0.000000e+00 5.000000e-01
6.193830e-04 1.094935e-04 4.570004e-01 3.325000e+00 0.000000e+00 5.000000e-01
3.020812e-04 7.552084e-05 4.570004e-01 3.375000e+00 0.000000e+00 5.000000e-01
2.964290e-04 7.410797e-05 4.570004e-01 3.425000e+00 0.000000e+00 5.000000e-01
4.358166e-04 8.896201e-05 4.570004e-01 3.475000e+00 0.000000e+00 5.000000e-01
5.346597e-04 9.761651e-05 4.570004e-01 3.525000e+00 0.000000e+00 5.000000e-01
5.570598e-04 9.847764e-05 4.570004e-01 3.575000e+00 0.000000e+00 5.000000e-01
2.037800e-04 5.882742e-05 4.570004e-01 3.625000e+00 0.000000e+00 5.000000e-01
3.248606e-04 7.264286e-05 4.570004e-01 3.675000e+00 0.000000e+00 5.000000e-01
5.258883e-04 9.019168e-05 4.570004e-01 3.725000e+00 0.000000e+00 5.000000e-01
4.064567e-04 7.681572e-05 4.570004e-01 3.775000e+00 0.000000e+00 5.000000e-01
3.831592e-04 7.241394e-05 4.570004e-01 3.825000e+00 0.000000e+00 5.000000e-01
5.635222e-04 8.495775e-05 4.570004e-01 3.875000e+00 0.000000e+00 5.000000e-01
3.354517e-04 6.339762e-05 4.570004e-01 3.925000e+00 0.000000e+00 5.000000e-01
4.506033e-04 7.125021e-05 4.570004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.473257e-01 3.106330e-03 4.770004e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.948344e-01 2.324407e-03 4.770004e-01 7.500000e-02 0.000000e+00 5.000000e-01
5.524098e-02 1.230927e-03 4.770004e-01 1.250000e-01 0.000000e+00 5.000000e-01
2.581534e-02 8.501839e-04 4.770004e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.527410e-02 6.536718e-04 4.770004e-01 2.250000e-01 0.000000e+00 5.000000e-01
5.450376e-03 3.873418e-04 4.770004e-01 2.750000e-01 0.000000e+00 5.000000e-01
1.248584e-03 1.882314e-04 4.770004e-01 3.250000e-01 0.000000e+00 5.000000e-01
1.474100e-03 2.044212e-04 4.770004e-01 3.750000e-01 0.000000e+00 5.000000e-01
7.751464e-04 1.464891e-04 4.770004e-01 4.250000e-01 0.000000e+00 5.000000e-01
5.814742e-04 1.300217e-04 4.770004e-01 4.750000e-01 0.000000e+00 5.000000e-01
5.068336e-04 1.194619e-04 4.770004e-01 5.250000e-01 0.000000e+00 5.000000e-01
6.094462e-04 1.299345e-04 4.770004e-01 5.750000e-01 0.000000e+00 5.000000e-01
6.833857e-04 1.394957e-04 4.770004e-01 6.250000e-01 0.000000e+00 5.000000e-01
2.727942e-04 8.626524e-05 4.770004e-01 6.750000e-01 0.000000e+00 5.000000e-01
8.850607e-04 1.564583e-04 4.770004e-01 7.250000e-01 0.000000e+00 5.000000e-01
4.915186e-04 1.158521e-04 4.770004e-01 7.750000e-01 0.000000e+00 5.000000e-01
7.542979e-04 1.425491e-04 4.770004e-01 8.250000e-01 0.000000e+00 5.000000e-01
3.330522e-04 9.614395e-05 4.770004e-01 8.750000e-01 0.000000e+00 5.000000e-01
6.540989e-04 1.335176e-04 4.770004e-01 9.250000e-01 0.000000e+00 5.000000e-01
7.126135e-04 1.397553e-04 4.770004e-01 9.750000e-01 0.000000e+00 5.000000e-01
7.789258e-04 1.472033e-04 4.770004e-01 1.025000e+00 0.000000e+00 5.000000e-01
4.385125e-04 1.096283e-04 4.770004e-01 1.075000e+00 0.000000e+00 5.000000e-01
1.119576e-03 1.770208e-04 4.770004e-01 1.125000e+00 0.000000e+00 5.000000e-01
7.682141e-04 1.451791e-04 4.770004e-01 1.175000e+00 0.000000e+00 5.000000e-01
6.584906e-04 1.344141e-04 4.770004e-01 1.225000e+00 0.000000e+00 5.000000e-01
6.524430e-04 1.331796e-04 4.770004e-01 1.275000e+00 0.000000e+00 5.000000e-01
1.193571e-03 1.799380e-04 4.770004e-01 1.325000e+00 0.000000e+00 5.000000e-01
1.128772e-03 1.741737e-04 4.770004e-01 1.375000e+00 0.000000e+00 5.000000e-01
1.375323e-03 1.945004e-04 4.770004e-01 1.425000e+00 0.000000e+00 5.000000e-01
7.567580e-04 1.430142e-04 4.770004e-01 1.475000e+00 0.000000e+00 5.000000e-01
1.222578e-03 1.843113e-04 4.770004e-01 1.525000e+00 0.000000e+00 5.000000e-01
1.033716e-03 1.676912e-04 4.770004e-01 1.575000e+00 0.000000e+00 5.000000e-01
1.782757e-03 2.228454e-04 4.770004e-01 1.625000e+00 0.000000e+00 5.000000e-01
1.637378e-03 2.113853e-04 4.770004e-01 1.675000e+00 0.000000e+00 5.000000e-01
1.309924e-03 1.890718e-04 4.770004e-01 1.725000e+00 0.000000e+00 5.000000e-01
1.969738e-03 2.321364e-04 4.770004e-01 1.775000e+00 0.000000e+00 5.000000e-01
2.260493e-03 2.466407e-04 4.770004e-01 1.825000e+00 0.000000e+00 5.000000e-01
2.557650e-03 2.638024e-04 4.770004e-01 1.875000e+00 0.000000e+00 5.000000e-01
2.222219e-03 2.454039e-04 4.770004e-01 1.925000e+00 0.000000e+00 5.000000e-01
2.355719e-03 2.511215e-04 4.770004e-01 1.975000e+00 0.000000e+00 5.000000e-01
2.693415e-03 2.693427e-04 4.770004e-01 2.025000e+00 0.000000e+00 5.000000e-01
2.737416e-03 2.684269e-04 4.770004e-01 2.075000e+00 0.000000e+00 5.000000e-01
1.886589e-03 2.223375e-04 4.770004e-01 2.125000e+00 0.000000e+00 5.000000e-01
1.967106e-03 2.256436e-04 4.770004e-01 2.175000e+00 0.000000e+00 5.000000e-01
1.331134e-03 1.845960e-04 4.770004e-01 2.225000e+00 0.000000e+00 5.000000e-01
1.585384e-03 2.013448e-04 4.770004e-01 2.275000e+00 0.000000e+00 5.000000e-01
1.816660e-03 2.140965e-04 4.770004e-01 2.325000e+00 0.000000e+00 5.000000e-01
1.709955e-03 2.073635e-04 4.770004e-01 2.375000e+00 0.000000e+00 5.000000e-01
1.728303e-03 2.065729e-04 4.770004e-01 2.425000e+00 0.000000e+00 5.000000e-01
1.029116e-03 1.587968e-04 4.770004e-01 2.475000e+00 0.000000e+00 5.000000e-01
1.551659e-03 1.939585e-04 4.770004e-01 2.525000e+00 0.000000e+00 5.000000e-01
1.634437e-03 1.982058e-04 4.770004e-01 2.575000e+00 0.000000e+00 5.000000e-01
8.103140e-04 1.389683e-04 4.770004e-01 2.625000e+00 0.000000e+00 5.000000e-01
1.362002e-03 1.788404e-04 4.770004e-01 2.675000e+00 0.000000e+00 5.000000e-01
9.284894e-04 1.468083e-04 4.770004e-01 2.725000e+00 0.000000e+00 5.000000e-01
1.237623e-03 1.684200e-04 4.770004e-01 2.775000e+00 0.000000e+00 5.000000e-01
1.000538e-03 1.508379e-04 4.770004e-01 2.825000e+00 0.000000e+00 5.000000e-01
8.939347e-04 1.413445e-04 4.770004e-01 2.875000e+00 0.000000e+00 5.000000e-01
1.016085e-03 1.498147e-04 4.770004e-01 2.925000e+00 0.000000e+00 5.000000e-01
7.396146e-04 1.268441e-04 4.770004e-01 2.975000e+00 0.000000e+00 5.000000e-01
7.321433e-04 1.255628e-04 4.770004e-01 3.025000e+00 0.000000e+00 5.000000e-01
6.355511e-04 1.160366e-04 4.770004e-01 3.075000e+00 0.000000e+00 5.000000e-01
8.330846e-04 1.317240e-04 4.770004e-01 3.125000e+00 0.000000e+00 5.000000e-01
5.756919e-04 1.087965e-04 4.770004e-01 3.175000e+00 0.000000e+00 5.000000e-01
4.453627e-04 9.495257e-05 4.770004e-01 3.225000e+00 0.000000e+00 5.000000e-01
5.953957e-04 1.087049e-04 4.770004e-01 3.275000e+00 0.000000e+00 5.000000e-01
5.839377e-04 1.066133e-04 4.770004e-01 3.325000e+00 0.000000e+00 5.000000e-01
5.755742e-04 1.050866e-04 4.770004e-01 3.375000e+00 0.000000e+00 5.000000e-01
5.638793e-04 1.029518e-04 4.770004e-01 3.425000e+00 0.000000e+00 5.000000e-01
1.481391e-04 5.237545e-05 4.770004e-01 3.475000e+00 0.000000e+00 5.000000e-01
2.529360e-04 6.760155e-05 4.770004e-01 3.525000e+00 0.000000e+00 5.000000e-01
3.858108e-04 8.225628e-05 4.770004e-01 3.575000e+00 0.000000e+00 5.000000e-01
2.006904e-04 5.793624e-05 4.770004e-01 3.625000e+00 0.000000e+00 5.000000e-01
4.738607e-04 8.651630e-05 4.770004e-01 3.675000e+00 0.000000e+00 5.000000e-01
5.682817e-04 9.218973e-05 4.770004e-01 3.725000e+00 0.000000e+00 5.000000e-01
3.362513e-04 6.863983e-05 4.770004e-01 3.775000e+00 0.000000e+00 5.000000e-01
4.480239e-04 7.683651e-05 4.770004e-01 3.825000e+00 0.000000e+00 5.000000e-01
5.416140e-04 8.165372e-05 4.770004e-01 3.875000e+00 0.000000e+00 5.000000e-01
6.344260e-04 8.633825e-05 4.770004e-01 3.925000e+00 0.000000e+00 5.000000e-01
6.194283e-04 8.429934e-05 4.770004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.575160e-01 3.175196e-03 4.970004e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.923758e-01 2.303945e-03 4.970004e-01 7.500000e-02 0.000000e+00 5.000000e-01
5.694818e-02 1.266455e-03 4.970004e-01 1.250000e-01 0.000000e+00 5.000000e-01
2.644578e-02 8.589199e-04 4.970004e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.576346e-02 6.602593e-04 4.970004e-01 2.250000e-01 0.000000e+00 5.000000e-01
5.386650e-03 3.907891e-04 4.970004e-01 2.750000e-01 0.000000e+00 5.000000e-01
2.029080e-03 2.391297e-04 4.970004e-01 3.250000e-01 0.000000e+00 5.000000e-01
1.001755e-03 1.669594e-04 4.970004e-01 3.750000e-01 0.000000e+00 5.000000e-01
7.530943e-04 1.476942e-04 4.970004e-01 4.250000e-01 0.000000e+00 5.000000e-01
2.856262e-04 9.032306e-05 4.970004e-01 4.750000e-01 0.000000e+00 5.000000e-01
9.453739e-04 1.621306e-04 4.970004e-01 5.250000e-01 0.000000e+00 5.000000e-01
4.661847e-04 1.165463e-04 4.970004e-01 5.750000e-01 0.000000e+00 5.000000e-01
7.788821e-04 1.471951e-04 4.970004e-01 6.250000e-01 0.000000e+00 5.000000e-01
8.172387e-04 1.492069e-04 4.970004e-01 6.750000e-01 0.000000e+00 5.000000e-01
8.549988e-04 1.561009e-04 4.970004e-01 7.250000e-01 0.000000e+00 5.000000e-01
8.189897e-04 1.495266e-04 4.970004e-01 7.750000e-01 0.000000e+00 5.000000e-01
7.127652e-04 1.397850e-04 4.970004e-01 8.250000e-01 0.000000e+00 5.000000e-01
1.230704e-03 1.855359e-04 4.970004e-01 8.750000e-01 0.000000e+00 5.000000e-01
7.661543e-04 1.447897e-04 4.970004e-01 9.250000e-01 0.000000e+00 5.000000e-01
3.311535e-04 9.559587e-05 4.970004e-01 9.750000e-01 0.000000e+00 5.000000e-01
7.779529e-04 1.470195e-04 4.970004e-01 1.025000e+00 0.000000e+00 5.000000e-01
1.109807e-03 1.754760e-04 4.970004e-01 1.075000e+00 0.000000e+00 5.000000e-01
8.324558e-04 1.519852e-04 4.970004e-01 1.125000e+00 0.000000e+00 5.000000e-01
8.365485e-04 1.527324e-04 4.970004e-01 1.175000e+00 0.000000e+00 5.000000e-01
5.967152e-04 1.272203e-04 4.970004e-01 1.225000e+00 0.000000e+00 5.000000e-01
7.746179e-04 1.463894e-04 4.970004e-01 1.275000e+00 0.000000e+00 5.000000e-01
7.509178e-04 1.419105e-04 4.970004e-01 1.325000e+00 0.000000e+00 5.000000e-01
1.043345e-03 1.692534e-04 4.970004e-01 1.375000e+00 0.000000e+00 5.000000e-01
1.018358e-03 1.651998e-04 4.970004e-01 1.425000e+00 0.000000e+00 5.000000e-01
1.391976e-03 1.968556e-04 4.970004e-01 1.475000e+00 0.000000e+00 5.000000e-01
7.009267e-04 1.374634e-04 4.970004e-01 1.525000e+00 0.000000e+00 5.000000e-01
1.000127e-03 1.666882e-04 4.970004e-01 1.575000e+00 0.000000e+00 5.000000e-01
1.861010e-03 2.256810e-04 4.970004e-01 1.625000e+00 0.000000e+00 5.000000e-01
1.976031e-03 2.328780e-04 4.970004e-01 1.675000e+00 0.000000e+00 5.000000e-01
1.250575e-03 1.843878e-04 4.970004e-01 1.725000e+00 0.000000e+00 5.000000e-01
2.026982e-03 2.356324e-04 4.970004e-01 1.775000e+00 0.000000e+00 5.000000e-01
2.157829e-03 2.412534e-04 4.970004e-01 1.825000e+00 0.000000e+00 5.000000e-01
1.963523e-03 2.314041e-04 4.970004e-01 1.875000e+00 0.000000e+00 5.000000e-01
1.861453e-03 2.257350e-04 4.970004e-01 1.925000e+00 0.000000e+00 5.000000e-01
2.800370e-03 2.745999e-04 4.970004e-01 1.975000e+00 0.000000e+00 5.000000e-01
2.232245e-03 2.465111e-04 4.970004e-01 2.025000e+00 0.000000e+00 5.000000e-01
2.544796e-03 2.597282e-04 4.970004e-01 2.075000e+00 0.000000e+00 5.000000e-01
2.176350e-03 2.403384e-04 4.970004e-01 2.125000e+00 0.000000e+00 5.000000e-01
1.470660e-03 1.965258e-04 4.970004e-01 2.175000e+00 0.000000e+00 5.000000e-01
1.340979e-03 1.859609e-04 4.970004e-01 2.225000e+00 0.000000e+00 5.000000e-01
1.711484e-03 2.106700e-04 4.970004e-01 2.275000e+00 0.000000e+00 5.000000e-01
1.528290e-03 1.973024e-04 4.970004e-01 2.325000e+00 0.000000e+00 5.000000e-01
1.215310e-03 1.754158e-04 4.970004e-01 2.375000e+00 0.000000e+00 5.000000e-01
1.959990e-03 2.219267e-04 4.970004e-01 2.425000e+00 0.000000e+00 5.000000e-01
1.334994e-03 1.816706e-04 4.970004e-01 2.475000e+00 0.000000e+00 5.000000e-01
1.822108e-03 2.118169e-04 4.970004e-01 2.525000e+00 0.000000e+00 5.000000e-01
1.261352e-03 1.749192e-04 4.970004e-01 2.575000e+00 0.000000e+00 5.000000e-01
1.688673e-03 2.018364e-04 4.970004e-01 2.625000e+00 0.000000e+00 5.000000e-01
1.279951e-03 1.741805e-04 4.970004e-01 2.675000e+00 0.000000e+00 5.000000e-01
1.221959e-03 1.694566e-04 4.970004e-01 2.725000e+00 0.000000e+00 5.000000e-01
8.359059e-04 1.393186e-04 4.970004e-01 2.775000e+00 0.000000e+00 5.000000e-01
7.780568e-04 1.334365e-04 4.970004e-01 2.825000e+00 0.000000e+00 5.000000e-01
9.098130e-04 1.438555e-04 4.970004e-01 2.875000e+00 0.000000e+00 5.000000e-01
7.132624e-04 1.260891e-04 4.970004e-01 2.925000e+00 0.000000e+00 5.000000e-01
7.922526e-04 1.320431e-04 4.970004e-01 2.975000e+00 0.000000e+00 5.000000e-01
5.205619e-04 1.062602e-04 4.970004e-01 3.025000e+00 0.000000e+00 5.000000e-01
9.473142e-04 1.428142e-04 4.970004e-01 3.075000e+00 0.000000e+00 5.000000e-01
6.755615e-04 1.194251e-04 4.970004e-01 3.125000e+00 0.000000e+00 5.000000e-01
5.404671e-04 1.059955e-04 4.970004e-01 3.175000e+00 0.000000e+00 5.000000e-01
3.678628e-04 8.670664e-05 4.970004e-01 3.225000e+00 0.000000e+00 5.000000e-01
5.620693e-04 1.062222e-04 4.970004e-01 3.275000e+00 0.000000e+00 5.000000e-01
7.925022e-05 3.962542e-05 4.970004e-01 3.325000e+00 0.000000e+00 5.000000e-01
5.047896e-04 9.899892e-05 4.970004e-01 3.375000e+00 0.000000e+00 5.000000e-01
3.052209e-04 7.630624e-05 4.970004e-01 3.425000e+00 0.000000e+00 5.000000e-01
2.967513e-04 7.418879e-05 4.970004e-01 3.475000e+00 0.000000e+00 5.000000e-01
3.206811e-04 7.558655e-05 4.970004e-01 3.525000e+00 0.000000e+00 5.000000e-01
5.066134e-04 9.249700e-05 4.970004e-01 3.575000e+00 0.000000e+00 5.000000e-01
5.472834e-04 9.385991e-05 4.970004e-01 3.625000e+00 0.000000e+00 5.000000e-01
4.239603e-04 8.012337e-05 4.970004e-01 3.675000e+00 0.000000e+00 5.000000e-01
5.434478e-04 8.816161e-05 4.970004e-01 3.725000e+00 0.000000e+00 5.000000e-01
3.222515e-04 6.578171e-05 4.970004e-01 3.775000e+00 0.000000e+00 5.000000e-01
3.061438e-04 6.249278e-05 4.970004e-01 3.825000e+00 0.000000e+00 5.000000e-01
3.956912e-04 6.995141e-05 4.970004e-01 3.875000e+00 0.000000e+00 5.000000e-01
2.176457e-04 5.130196e-05 4.970004e-01 3.925000e+00 0.000000e+00 5.000000e-01
2.618415e-04 5.582866e-05 4.970004e-01 3.975000e+00 0.000000e+00 5.000000e-01
3.668643e-01 3.243670e-03 5.170005e-01 2.500000e-02 0.000000e+00 5.000000e-01
1.946636e-01 2.364822e-03 5.170005e-01 7.500000e-02 0.000000e+00 5.000000e-01
6.558885e-02 1.357045e-03 5.170005e-01 1.250000e-01 0.000000e+00 5.000000e-01
3.106941e-02 9.342346e-04 5.170005e-01 1.750000e-01 0.000000e+00 5.000000e-01
1.590499e-02 6.757389e-04 5.170005e-01 2.250000e-01 0.000000e+00 5.000000e-01
6.381788e-03 4.226447e-04 5.170005e-01 2.750000e-01 0.000000e+00 5.000000e-01
1.737968e-03 2.207224e-04 5.170005e-01 3.250000e-01 0.000000e+00 5.000000e-01
8.665457e-04 1.582091e-04 5.170005e-01 3.750000e-01 0.000000e+00 5.000000e-01
6.845279e-04 1.397289e-04 5.170005e-01 4.250000e-01 0.000000e+00 5.000000e-01
